"","prediction.score.Endothelial.Cell","prediction.score.Thick.Ascending.Limb","prediction.score.Distal.Convoluted.Tubule","prediction.score.Proximal.Tubule","prediction.score.Connecting.Tubule","prediction.score.Principal.Cells","prediction.score.Intercalated.Cells.Type.A","prediction.score.Intercalated.Cells.Type.B","prediction.score.Mesangial.Cells","prediction.score.Leukocyte","prediction.score.max"
"710",0.0195749751910894,0,0.0403394020127649,0,0,0.90786715819253,0.0271146205821056,0.00510384402150948,0,0,0.90786715819253
"711",0,0.0463411182070617,0.858088153835518,0,0,0.0955707279574204,0,0,0,0,0.858088153835518
"712",0,0.0262905843376833,0,0.0502649496882187,0,0.0138818529709099,0.0111701808338633,0.898392432169325,0,0,0.898392432169325
"713",0,0.788813903727819,0,0,0.171213434032974,0.0399726622392062,0,0,0,0,0.788813903727819
"714",0,0.0183465455245159,0,0.9769071215001,0,0.00474633297538444,0,0,0,0,0.9769071215001
"715",0,0.000782899132029813,0.0706959070957255,0.00759559291349519,0.92092560085875,0,0,0,0,0,0.92092560085875
"716",0.957806628086308,0,0,0.0334401448566999,0,0,0,0,0,0.00875322705699208,0.957806628086308
"717",0,0.0143855102932092,0,0.040767555476407,0.0131635828922489,0.931683351338135,0,0,0,0,0.931683351338135
"718",0.0269879612760064,0.00946501688347746,0.00411990390245532,0.959427117938061,0,0,0,0,0,0,0.959427117938061
"719",0.999181989154055,0,0,0,0,0.000818010845944557,0,0,0,0,0.999181989154055
"720",0,0.00732894447766949,0.0663736130698616,0.0185593346562751,0.837705814643308,0.0075961346785096,0,0.062436158474376,0,0,0.837705814643308
"721",0,0.0206925563729804,0.106384420634704,0.0269174618778205,0.710077117777906,0.127098782195369,0,0.00882966114121935,0,0,0.710077117777906
"722",0,0.541701441275022,0.000979369869490884,0.41849681976157,0,0.0198300799017855,0,0.011889206688878,0,0.00710308250325433,0.541701441275022
"723",0,0.12971293358708,0.618075300455856,0.16136120368237,0.00899463675950927,0.0354841707335926,0.0295791596287072,0.0159526706682672,0,0.00083992448461721,0.618075300455856
"724",0.0196658024490298,0.0125032399182946,0,0.328382234105756,0,0.0160294152660311,0.0132703783361954,0.577398558842199,0.0317134767963936,0.00103689428609993,0.577398558842199
"725",0,0.152816923363755,0,0.704224348261866,0,0.119883158677399,0,0.0230755696969799,0,0,0.704224348261866
"726",0.908505826043474,0.00939629387516729,0.072562585356183,0,0,0,0,0,0,0.00953529472517643,0.908505826043474
"727",0.00727380943565246,0.102895511518978,0,0.7309198119311,0.0159515266279478,0,0,0,0,0.142959340486323,0.7309198119311
"728",0,1,0,0,0,0,0,0,0,0,1
"729",0,1,0,0,0,0,0,0,0,0,1
"730",0,0.841831977884039,0,0.0744483218107821,0.0261232356369728,0.0575964646682057,0,0,0,0,0.841831977884039
"731",0,0.460514767003446,0.0675109158234853,0.0809357507628778,0.0203832418740178,0.0122019086958949,0.228969322764294,0.0733664947895242,0,0.0561175982864595,0.460514767003446
"732",0,0.902828061628478,0,0.0971719383715219,0,0,0,0,0,0,0.902828061628478
"733",0.0143849694890975,0.0689094575842872,0,0.00447381772784733,0,0.0113953724764744,0.0109879084236526,0,0.849010978940124,0.040837495358517,0.849010978940124
"734",0,0.0388603551857204,0.456288288684152,0.193629170654351,0,0.28774780519801,0,0.0234743802777661,0,0,0.456288288684152
"735",0,0.0732730086593335,0.708962684085922,0.0536762601411787,0.0224985589533069,0.0975055551916656,0,0,0.0195196496904376,0.0245642832781555,0.708962684085922
"736",0.0342766138631139,0.117320945022706,0,0.603322476594419,0.070034113209646,0.0490805260294503,0.0878591997839099,0.00789820223945779,0,0.0302079232572974,0.603322476594419
"737",0,0.0682444519735654,0,0.00622968550319502,0,0.127096779936194,0,0,0.792555820661065,0.00587326192598034,0.792555820661065
"738",0.781795900486379,0.0830884979703982,0,0.0240344941768524,0,0.00114435184350469,0,0,0,0.109936755522866,0.781795900486379
"739",0,0,0,0,0,0.992683788715285,0.00731621128471534,0,0,0,0.992683788715285
"740",0,0,0,0.000846202678005878,0,0.0515730448254446,0.911773040766792,0.0358077117297573,0,0,0.911773040766792
"741",0,1,0,0,0,0,0,0,0,0,1
"742",0,0.00200960458651161,0,0.994411399176162,0,0.00357899623732683,0,0,0,0,0.994411399176162
"743",0.0137613236072993,0.0381932110245362,0.160388232614489,0.584647921591172,0.00401974148619161,0.0214258318101258,0,0.0409499452168047,0.0342510147861625,0.102362777863219,0.584647921591172
"744",0,0.894141703599125,0,0.0371255246189745,0.0122101829756202,0,0,0,0,0.0565225888062802,0.894141703599125
"745",0,0.0547738068423469,0,0.945226193157653,0,0,0,0,0,0,0.945226193157653
"746",0,0.0767708050428875,0.00353304943766622,0.112179612499006,0.23972309902987,0.0554759716320397,0.062363175208062,0.0475548815762579,0.389715911249389,0.012683494324822,0.389715911249389
"747",0,0.131768231229202,0.0126838649339959,0.38224323311231,0.0209881369713162,0.415804256966996,0,0.0365122767861799,0,0,0.415804256966996
"748",0,0.125756150365069,0.133653824983421,0.0474006628712984,0,0,0.118920120494741,0.485557935294055,0.0538034894159894,0.0349078165754261,0.485557935294055
"749",0.228834360408133,0.277149595992001,0.0351351292470948,0.273222171340823,0,0,0.0302395221329052,0.0383808551638303,0.0489798330515692,0.0680585326636441,0.277149595992001
"750",0.213826837397482,0.0483620721728986,0.12003801269716,0.272626493893869,0.0192977875598375,0.256475468327745,0,0.0436242604279747,0,0.0257490675230341,0.272626493893869
"751",0,0.453497485961291,0,0.0532605895737241,0.0785811419477744,0.41466078251721,0,0,0,0,0.453497485961291
"752",1,0,0,0,0,0,0,0,0,0,1
"753",0,0.88053241363232,0,0.11946758636768,0,0,0,0,0,0,0.88053241363232
"754",0,0.000960156262891292,0,0.0368470651596619,0,0.698682401491208,0.130304601984213,0.133205775102025,0,0,0.698682401491208
"755",0.0304893994884697,0,0,0.000976194411418188,0.00437761625357592,0,0.840988554272594,0.123168235573942,0,0,0.840988554272594
"756",0,0,0,0.997230767034531,0,0.00276923296546909,0,0,0,0,0.997230767034531
"757",0.0457354924553389,0.043830612920605,0.0600821730901816,0.0445311375594252,0.0346865249944338,0.709474402610175,0,0.0373656857725134,0,0.0242939705973271,0.709474402610175
"758",0.992350803398407,0.00680444833191711,0,0,0,0.000844748269676055,0,0,0,0,0.992350803398407
"759",0.79786985872893,0.0392574660387814,0,0.0579506365026598,0,0.0510380922508475,0,0.0277013766452265,0,0.0261825698335546,0.79786985872893
"760",0,0.0545562024914509,0.00862646047649766,0.819236712612881,0.00675500027660059,0.0879555009313519,0,0.0228701232112181,0,0,0.819236712612881
"761",0,0.0242915387750779,0,0.611595197629202,0,0,0,0,0.364113263595721,0,0.611595197629202
"762",0.541353645211682,0.12513225183391,0,0.0667959307637195,0,0,0.203996505790888,0.0342918293343007,0.02773568053395,0.000694156531549485,0.541353645211682
"763",0,0.308917828446964,0.073590668403192,0.458074733188067,0.00470549798561314,0.0851982108098678,0,0.0324660175208248,0,0.0370470436454721,0.458074733188067
"764",0,0.0709587195175423,0.253268958647997,0.0400302178372098,0.0470506704143326,0.571185812728723,0,0.0175056208541949,0,0,0.571185812728723
"765",0.994860224994266,0,0,0,0,0.000553616121243925,0,0,0,0.00458615888449001,0.994860224994266
"766",0.135737236730503,0.126288157538661,0.379093175930851,0.161723775027557,0,0,0,0,0.0434654188828782,0.15369223588955,0.379093175930851
"767",0.00305538376216995,0.0944508751285931,0.00252902986999925,0.027771232600349,0,0.00200656757590885,0,0,0.870049803654351,0.000137107408628459,0.870049803654351
"768",0,1,0,0,0,0,0,0,0,0,1
"769",0.236560487102324,0.123842464528081,0.00800417992627184,0.407717445974965,0.0142937962553341,0.0239079784639437,0,0.118176499992134,0.0648585223675528,0.00263862538939415,0.407717445974965
"770",0.202172181305749,0.0392630517889812,0,0.0628559847938316,0.0157663615058724,0.554401851975516,0.0126219304363208,0.0767838075390093,0,0.0361348306547206,0.554401851975516
"771",0,0.304898161896666,0,0.0123201607127306,0,0.00496954859808835,0,0,0.675507462821259,0.00230466597125731,0.675507462821259
"772",0,0.0163041709407524,0.0823454705108457,0.00954057958084068,0.891809778967561,0,0,0,0,0,0.891809778967561
"773",0,0.137691348944276,0.00804930339111226,0.689615454939793,0,0,0.141202853248488,0.00660043326966206,0,0.0168406062066687,0.689615454939793
"774",0,0.156843747949282,0,0.389286945990051,0,0.0101735929247398,0.110260705453749,0.333435007682179,0,0,0.389286945990051
"775",0.986326885347027,0,0,0,0,0.00778607509120635,0.00588703956176672,0,0,0,0.986326885347027
"776",0.0124527156174306,0.573678088880731,0,0.413869195501839,0,0,0,0,0,0,0.573678088880731
"777",0,0.0739208606950717,0.006937110806978,0.153912522850202,0.0229015635352052,0.661236929857062,0,0.0248786481415328,0,0.0562123641139479,0.661236929857062
"778",0,0,0,1,0,0,0,0,0,0,1
"779",0,0.787671248923162,0,0.212328751076838,0,0,0,0,0,0,0.787671248923162
"780",0,0.972372867640075,0,0.0276271323599252,0,0,0,0,0,0,0.972372867640075
"781",0,0.11852379049198,0,0.751599595892681,0.00314161483104521,0.0199750277504549,0.0930631453362535,0.0136968256975851,0,0,0.751599595892681
"782",0,0.934478868213278,0,0,0.0206003574559977,0,0,0.0449207743307243,0,0,0.934478868213278
"783",0.105357042484119,0,0,0,0,0.890939317910166,0.00370363960571519,0,0,0,0.890939317910166
"784",0,0.169325769497723,0,0.786231583291168,0,0.0444426472111082,0,0,0,0,0.786231583291168
"785",0.0728896867064092,0.0811696778525023,0,0.7691682181468,0,0,0,0,0,0.0767724172942883,0.7691682181468
"786",0,0.034598927931247,0.241632771737091,0.0190466894246176,0.065006266429939,0.611408846733425,0,0.0283064977436796,0,0,0.611408846733425
"787",0.0149687222195045,0.985031277780495,0,0,0,0,0,0,0,0,0.985031277780495
"788",0,0.0892961638287089,0.0233472472605719,0.592697763696331,0.0249315818513249,0.0442315836917275,0.151545743906879,0.0739499157644571,0,0,0.592697763696331
"789",0.263356872317341,0.0775380258792852,0,0.150188804790309,0,0.00512822287908238,0,0,0.497378209202892,0.00640986493109021,0.497378209202892
"790",0,0.527879853398932,0,0.279724858135778,0.0581335853942789,0.0279943115782384,0,0.0134664638959098,0,0.0928009275968632,0.527879853398932
"791",1,0,0,0,0,0,0,0,0,0,1
"792",0,0.036095137344896,0.0758218224105048,0.149572657403877,0.709268665499559,0.0162053252044829,0,0.0130363921366807,0,0,0.709268665499559
"793",0.0462262829131104,0.0103149772129836,0.00587241771821083,0.844792539863097,0.0103149772129836,0.0224777807927053,0.0218478364554682,0.0381531878314411,0,0,0.844792539863097
"794",0,0.126389692010484,0.848024384545122,0.0114126666025926,0.0141732568418011,0,0,0,0,0,0.848024384545122
"795",0,0.0140985126715569,0.216021931053555,0,0,0.726771205492688,0,0.0353645809689543,0,0.00774376981324573,0.726771205492688
"796",0.929123361788263,0.00935043537516698,0,0.0247582485849718,0,0.00156900307766804,0,0.0278113515448051,0,0.00738759962912522,0.929123361788263
"797",0,0.288007600589088,0.0885459434794862,0.282951462159553,0.340494993771873,0,0,0,0,0,0.340494993771873
"798",0,1,0,0,0,0,0,0,0,0,1
"799",0,0.992660086007382,0.00733991399261802,0,0,0,0,0,0,0,0.992660086007382
"800",0,0.955144303301231,0,0,0.0448556966987695,0,0,0,0,0,0.955144303301231
"801",0.429454631575934,0.0506092055922915,0.226635317595216,0.00930138852836838,0,0.0254371625550392,0.217592879266354,0.0409694148867978,0,0,0.429454631575934
"802",0,0.905800715597502,0,0.0219999952025808,0.042340034536782,0,0.0298592546631351,0,0,0,0.905800715597502
"803",0,0.264113803858863,0.103365873911311,0.0909213522017407,0.520925499041446,0.00644516647287115,0,0.0142283045137674,0,0,0.520925499041446
"804",0.090071092070139,0.00753150651720479,0.000853577380514532,0.0522878700840861,0,0,0,0,0.0137844368695944,0.835471517078461,0.835471517078461
"805",0,0.116822955660743,0,0.0889061252310995,0.0216198105106726,0.754389680128146,0,0,0.0182614284693389,0,0.754389680128146
"806",0.068727176716813,0.033394028265515,0,0.0748023042504269,0,0.0141276031393367,0.60922314218408,0.108700176135826,0.0910255693080026,0,0.60922314218408
"807",0.0201155517458277,0.0586899593491929,0.901488201342815,0,0,0.0197062875621643,0,0,0,0,0.901488201342815
"808",0,0.0770317723247033,0,0.149119242643679,0,0.043133556116933,0.379232295506279,0.351483133408405,0,0,0.379232295506279
"809",0.992299321169007,0,0,0,0,0,0,0,0,0.00770067883099349,0.992299321169007
"810",0,0.292678134189139,0,0.415125783026683,0,0.0312486716278908,0.0587115767135952,0.202235834442691,0,0,0.415125783026683
"811",0,0.637225339625793,0,0.212609387144666,0.0280836189234655,0.048774167457292,0,0,0,0.0733074868487833,0.637225339625793
"812",0,0.820167684907588,0,0,0.154833923534706,0.0249983915577056,0,0,0,0,0.820167684907588
"813",0.00449459324520098,0.0468496852292846,0,0.74041207153786,0,0.0173816094735547,0,0,0,0.1908620405141,0.74041207153786
"814",0.813687660155515,0,0,0.0632560792150864,0.0265317638194532,0.0524817146149181,0.0140393580566897,0.0224192598655814,0,0.00758416427275606,0.813687660155515
"815",0.276514136073183,0.0073926100209319,0,0.644882260395686,0,0.00263931421976619,0.0217795860072247,0,0.0398542852062424,0.00693780807696626,0.644882260395686
"816",0.031940471880675,0.283953742873579,0.00637324870355657,0.11589274899702,0.0893331454678843,0.457410149145067,0,0.0150964929322185,0,0,0.457410149145067
"817",0.991111576219627,0,0,0,0,0,0,0,0,0.00888842378037304,0.991111576219627
"818",0,0,0,1,0,0,0,0,0,0,1
"819",0,0.13531962456845,0.00162332328712913,0.781626483116376,0,0.0235924223289526,0,0.0475428226303875,0,0.0102953240687047,0.781626483116376
"820",0.0210853335726064,0.208347094161135,0,0.499522277808513,0,0,0,0,0.22443441098324,0.0466108834745057,0.499522277808513
"821",0,0.980296307266903,0.0143409491230793,0.0053627436100173,0,0,0,0,0,0,0.980296307266903
"822",0,0.0327753633214431,0.0299126994700646,0.861543367693857,0,0.0109946591292023,0,0,0,0.0647739103854328,0.861543367693857
"823",0,0.051649890354825,0.947469376476374,0,0,0,0,0,0,0.000880733168801161,0.947469376476374
"824",0,0.034225769024206,0,0.899141303800738,0.00965273745921405,0.056980189715842,0,0,0,0,0.899141303800738
"825",0,0.984826632963984,0,0,0.0151733670360163,0,0,0,0,0,0.984826632963984
"826",0,0.218987921548325,0.00683156557159787,0.0746277463394622,0.00467352289943809,0,0.570754836488715,0.124124407152462,0,0,0.570754836488715
"827",0,1,0,0,0,0,0,0,0,0,1
"828",0.374317847242606,0.0469864089916481,0.102083083848024,0.295760901977977,0.128156588417671,0,0,0,0.0348311442236081,0.0178640252984663,0.374317847242606
"829",0,1,0,0,0,0,0,0,0,0,1
"830",0,0.0975484382252644,0.397383491063802,0.218699924657247,0.159471825785124,0.0736477264993799,0.0317255260259923,0.0215230677431904,0,0,0.397383491063802
"831",0,0.354208711479428,0,0.0745473794686589,0.0854837597311783,0.485760149320735,0,0,0,0,0.485760149320735
"832",0,0.899214350686711,0,0,0.0192452697687679,0.0815403795445213,0,0,0,0,0.899214350686711
"833",0,0,0,0,0,0.0106914919986256,0.989308508001374,0,0,0,0.989308508001374
"834",0,0.0923332087904422,0,0.16603051782136,0.0252925127694137,0.6946217851411,0,0.0147109481124981,0,0.00701102736518619,0.6946217851411
"835",0,0.999999999999999,0,0,0,0,0,0,0,0,0.999999999999999
"836",0,0.0382640663694812,0,0.342096915617424,0.0382640663694812,0.578945961632592,0,0.00242899001102196,0,0,0.578945961632592
"837",0,0.0951208190203983,0.00578808357703425,0.172427606725882,0.00788858698787976,0.016710562823084,0,0.00726785309573812,0.689481273809953,0.00531521396003034,0.689481273809953
"838",0.514236499972627,0.00575134820440187,0,0.435440838853477,0,0,0,0.00700685416094098,0.0280805192920996,0.00948393951645366,0.514236499972627
"839",0,1,0,0,0,0,0,0,0,0,1
"840",0.873097160305756,0.00534533610239897,0,0.00481247828400607,0,0.0756307573357405,0,0.0285913943072775,0,0.0125228736648207,0.873097160305756
"841",0.0817235240378986,0.167686780869994,0.00570370029100905,0.383949095864501,0.0202408681560051,0.0244761295336124,0.226067208455583,0.071392986070067,0,0.0187597067213286,0.383949095864501
"842",0.0068917739467642,0.106378899326423,0,0.303513751039339,0.00380588220896472,0.482965230393369,0,0.0507698649497603,0,0.0456745981353802,0.482965230393369
"843",0,0.986717412827291,0,0,0.0132825871727089,0,0,0,0,0,0.986717412827291
"844",0,0,0,1,0,0,0,0,0,0,1
"845",0,0,0,0.170071964839982,0,0,0.778702758881754,0,0.0512252762782649,0,0.778702758881754
"846",0,0.886891389260413,0,0,0.0948769435365607,0.0182316672030268,0,0,0,0,0.886891389260413
"847",0,0,0,1,0,0,0,0,0,0,1
"848",0,0.332121857655628,0,0.667878142344372,0,0,0,0,0,0,0.667878142344372
"849",0.681670329571124,0.175546862727466,0,0.0858518236644278,0,0.00206805601879488,0,0.0380299014587912,0,0.016833026559396,0.681670329571124
"850",0,0,0,0,0,1,0,0,0,0,1
"851",0,0.0813480157121214,0.0681240220715273,0.0172175491178604,0.0241628593852552,0.796849685963827,0,0.0122978677494087,0,0,0.796849685963827
"852",0.916407527043657,0,0,0,0,0.0136943447466417,0.0306156375039089,0.0275543910194571,0,0.0117280996863355,0.916407527043657
"853",0.966209581718409,0.0240964475816654,0,0.00885234754950456,0,0.000841623150421567,0,0,0,0,0.966209581718409
"854",0,0,0,0,0.0265531957584422,0.973446804241558,0,0,0,0,0.973446804241558
"855",0.00751726779026012,0.121688182334312,0,0.0662334575468651,0.0338388003163773,0.730389403607681,0,0.024606784094712,0,0.0157261043097928,0.730389403607681
"856",0,0.0405434726440932,0,0.164569336373679,0,0.259431618534496,0.296428081269243,0.239027491178488,0,0,0.296428081269243
"857",0.00396179009508906,0.0966481809660498,0,0.149029697485244,0.0116716392048999,0.0401363282068206,0,0,0.56273516233132,0.135817201710576,0.56273516233132
"858",0,0.197451789048313,0.124673187205161,0.113321620346588,0,0.329574618921807,0,0.16479650424913,0.0212269892484021,0.0489552909805994,0.329574618921807
"859",0,1,0,0,0,0,0,0,0,0,1
"860",0,0.0501914940461873,0.232764046081982,0.22165151373357,0.0100578749651152,0.363855025880332,0.0421246461655246,0.0578331585431395,0,0.0215222405841495,0.363855025880332
"861",0,0.985044559749129,0,0.0149554402508708,0,0,0,0,0,0,0.985044559749129
"862",0.999999999999999,0,0,0,0,0,0,0,0,0,0.999999999999999
"863",0,0.522692598869812,0,0.370048571077458,0.0192794160760809,0,0,0,0,0.0879794139766492,0.522692598869812
"864",0,0.823448676147167,0,0.176551323852832,0,0,0,0,0,0,0.823448676147167
"865",0.00169009104215202,0.556748692576148,0.0101827063861833,0.115017261021812,0.232980797095047,0.0262860998200816,0.0287660028586828,0,0,0.0283283491998925,0.556748692576148
"866",0,0.0652562028106866,0.00549610045505946,0.923924359548358,0,0.00532333718589593,0,0,0,0,0.923924359548358
"867",0,0.125089002831372,0.0354407090293128,0.105277608686992,0,0,0.519000218609075,0.215192460843249,0,0,0.519000218609075
"868",0,0.0257835925172985,0.0101889538772715,0,0.00873834216291823,0.714152316659603,0.155932254679929,0.0757177824560221,0,0.00948675764695812,0.714152316659603
"869",0.00108193783679664,0.885774155091987,0.0423235967037773,0.0093311288802878,0.0363515156362569,0,0.0251376658508939,0,0,0,0.885774155091987
"870",0,0.0671494357318154,0.677613108789166,0.25399519676108,0,0,0,0,0,0.0012422587179391,0.677613108789166
"871",0,0.0145513589798362,0.0150076017429552,0.959915555404665,0,0.0105254838725443,0,0,0,0,0.959915555404665
"872",0.933167948615634,0,0,0.0479785124686161,0,0.00156589332017619,0,0.0172876455955738,0,0,0.933167948615634
"873",0,0.305040942631978,0,0.155958484757154,0.030036225664905,0.508964346945963,0,0,0,0,0.508964346945963
"874",0,0,0,1,0,0,0,0,0,0,1
"875",0,0.18318384444557,0.0141670076864264,0.648682380943862,0,0,0,0,0,0.153966766924142,0.648682380943862
"876",0,0.674871253687318,0,0.325128746312682,0,0,0,0,0,0,0.674871253687318
"877",0,0,0,0.0182446272808586,0.00614344112553104,0.975611931593611,0,0,0,0,0.975611931593611
"878",0,0.00478764686726169,0,0.277751157041097,0,0.714035887810859,0.00342530828078259,0,0,0,0.714035887810859
"879",0,0.366785326674344,0,0,0.0829175509655699,0.550297122360086,0,0,0,0,0.550297122360086
"880",0.158241010853326,0.129157698927105,0.00719408742880619,0.648379665085164,0,0,0,0.0168426318220763,0.0174614304840158,0.0227234753995067,0.648379665085164
"881",0,0.00830079179623231,0,0.0556221189637333,0.00830079179623231,0.927776297443802,0,0,0,0,0.927776297443802
"882",0.0962039856914842,0.0357176019964488,0,0.0909409574505402,0,0.00323894724432127,0,0,0.773898507617205,0,0.773898507617205
"883",0.861591810616726,0,0,0.0719171413867843,0,0,0,0,0.0568866067877388,0.00960444120875094,0.861591810616726
"884",0.0140233777994076,0.0385383776533459,0,0.00134408151996842,0,0.915685976622909,0,0,0.0304081864043689,0,0.915685976622909
"885",0,0,0,0.994247595484774,0,0.00575240451522518,0,0,0,0,0.994247595484774
"886",0.864234312729125,0.00452670759540506,0,0,0.0054382493507504,0.0931561104417488,0,0.0223725330720367,0,0.0102720868109343,0.864234312729125
"887",0,0.294772428620475,0.011080341623746,0.343459199995408,0.0166779544201936,0.240740940126388,0,0.0635175105662767,0,0.0297516246475131,0.343459199995408
"888",0,0,0,0.000504396159062896,0,0,0.996879366193084,0.00261623764785296,0,0,0.996879366193084
"889",0,0.05629130626738,0,0.941065685784574,0,0.0026430079480464,0,0,0,0,0.941065685784574
"890",0,0.907775939632489,0,0.0922240603675111,0,0,0,0,0,0,0.907775939632489
"891",0,0.0115193085903728,0.00327846711020848,0.936163989304249,0,0,0,0,0,0.0490382349951696,0.936163989304249
"892",0,0.0739020010410431,0.0239293820358552,0.897845955976813,0,0.00289389904864702,0,0.001428761897642,0,0,0.897845955976813
"893",0.053504978788216,0.935257325789553,0.0112376954222308,0,0,0,0,0,0,0,0.935257325789553
"894",0.000831100213569171,0.0451386000934191,0,0.0075439997471595,0.25958162881286,0.0236945599203048,0.640094517400022,0.023115593812666,0,0,0.640094517400022
"895",0,0,0,0.968178562769448,0,0.0318214372305516,0,0,0,0,0.968178562769448
"896",0.273740564440896,0.00657761194366297,0,0.701645928414068,0,0,0,0,0,0.0180358952013731,0.701645928414068
"897",0,0.0231447332976291,0.0456122924967853,0.0561135058598232,0.00986707997120826,0.856407104249284,0,0.00135647718002335,0,0.00749880694524671,0.856407104249284
"898",0,0.955825331508153,0,0,0.0441746684918468,0,0,0,0,0,0.955825331508153
"899",0.0158445739741316,0.0526430672062321,0,0.711068488036226,0.103826204458015,0.0540537601831215,0.0377948987477051,0,0.0247690073945686,0,0.711068488036226
"900",0.248413255058537,0.137940142630678,0.312852682556139,0.0300107931755718,0,0,0,0,0.0797850571854172,0.190998069393657,0.312852682556139
"901",0,0.859014712535205,0,0.140985287464795,0,0,0,0,0,0,0.859014712535205
"902",0.986128923621566,0.00352437332387981,0,0,0,0,0,0,0,0.0103467030545542,0.986128923621566
"903",0,1,0,0,0,0,0,0,0,0,1
"904",0.112392377860243,0.878750457774192,0,0,0.00885716436556439,0,0,0,0,0,0.878750457774192
"905",0,0.401538649271957,0.102092743333675,0.496368607394368,0,0,0,0,0,0,0.496368607394368
"906",0,0.0595711922597471,0,0.845520963088878,0.00654712832600747,0.0671767059184408,0,0.00289845896771095,0.00692920586365899,0.011356345575557,0.845520963088878
"907",0.010482847434227,0.0675468142440459,0.00557434609481599,0.176170481347967,0.00555862583495558,0.00656026046420539,0,0,0.70297871112125,0.0251279134585332,0.70297871112125
"908",0,0.0313942417516382,0.0298172822082418,0.935660228474203,0,0,0,0.00312824756591655,0,0,0.935660228474203
"909",0,0.702752221029882,0,0.286945828789262,0,0.0103019501808571,0,0,0,0,0.702752221029882
"910",0.0231297842614711,0.0308321345537723,0,0.0169270932923468,0,0.00476273859696603,0,0,0.924348249295444,0,0.924348249295444
"911",0.012461837801514,0.970002638860446,0,0.0175355233380399,0,0,0,0,0,0,0.970002638860446
"912",0,0.226799250136929,0.45944513058707,0.121223657551018,0.0149029384957872,0.12586303340352,0,0,0,0.0517659898256761,0.45944513058707
"913",0.542176951872216,0.0725728338315354,0,0.131718828383543,0,0.00706426052461091,0,0,0.103486060393989,0.142981064994106,0.542176951872216
"914",0,0.0248033284341865,0,0.972237833128024,0,0.00295883843778997,0,0,0,0,0.972237833128024
"915",0,0.617157941576504,0.0106292834149042,0.279118197041816,0,0.0358229083872349,0,0,0,0.0572716695795413,0.617157941576504
"916",0.075448338866174,0.103263454136724,0.00757089890318269,0.182760866171706,0.0211022588173664,0.345784238307146,0.095206977009704,0.158323572913144,0,0.0105393948748533,0.345784238307146
"917",0,0.826600865791126,0,0.0689407907153968,0.0546321055699119,0.016375764961501,0.0334504729620638,0,0,0,0.826600865791126
"918",0,0.995361880171546,0,0.00463811982845369,0,0,0,0,0,0,0.995361880171546
"919",0.0444710328030623,0.915665508731629,0,0,0.0398634584653087,0,0,0,0,0,0.915665508731629
"920",0.000712912862901319,0.0956417032258189,0,0.0086612316741388,0.103543357254717,0.0510030163416612,0.72550793405929,0.0149298445814729,0,0,0.72550793405929
"921",0,0.0270115355088943,0,0.957533407230838,0,0.0147822183507574,0,0.000672838909510412,0,0,0.957533407230838
"922",0.139007735516403,0.0373464754644438,0,0.041741641022681,0.0251189340549991,0.707824398587065,0.00583348673645201,0.0290399880493697,0,0.014087340568586,0.707824398587065
"923",0,0.00549304711357324,0,0.0442778641516324,0,0.132669962636325,0.487698520211617,0.197127865830644,0,0.132732740056209,0.487698520211617
"924",0,1,0,0,0,0,0,0,0,0,1
"925",0,0.070759937277163,0,0.887745335657197,0,0,0,0,0,0.0414947270656398,0.887745335657197
"926",0.994341996297839,0,0,0,0,0,0,0,0,0.00565800370216122,0.994341996297839
"927",0.40673488357199,0.00986767012921973,0,0.55911591749029,0,0,0,0,0.0226288163617493,0.00165271244675155,0.55911591749029
"928",0.251378295614552,0,0,0,0.0231177171769534,0.467277499058939,0.22302524350406,0.0352012446454963,0,0,0.467277499058939
"929",0,0.0275318902512509,0.0115768537138085,0.905012330262506,0,0,0,0.00849696873938453,0,0.0473819570330506,0.905012330262506
"930",0,0.0114487091775076,0,0,0,0.988551290822492,0,0,0,0,0.988551290822492
"931",0,0.326259203679743,0.201037693392409,0.391287927936922,0.00762339313242556,0.018085394961834,0,0,0,0.0557063868966662,0.391287927936922
"932",0.0883115159088513,0.581853687730379,0.0571440877987766,0.232262735162344,0,0,0,0,0,0.0404279733996492,0.581853687730379
"933",0,1,0,0,0,0,0,0,0,0,1
"934",0,0.0034143891930101,0,0.915482155416161,0.0769445649540929,0.00415889043673571,0,0,0,0,0.915482155416161
"935",0,0.104671243060967,0,0.567944126382535,0.0224942456734702,0.282582573948289,0,0.0223078109347389,0,0,0.567944126382535
"936",0.989826415072253,0,0,0,0,0,0,0,0,0.0101735849277474,0.989826415072253
"937",0,0.994583652376457,0,0.00541634762354295,0,0,0,0,0,0,0.994583652376457
"938",0,0,0,1,0,0,0,0,0,0,1
"939",0.259425486630101,0.237143368831269,0,0.214764781910961,0.160190591882642,0.0904546349342242,0,0,0.0380211358108037,0,0.259425486630101
"940",0,0.0243417076208459,0,0.943316149733342,0,0.0035968230942204,0.0240027439410953,0.00474257561049681,0,0,0.943316149733342
"941",0,0,0,1,0,0,0,0,0,0,1
"942",0.000859105969070548,0.503232199286115,0.00667606824998846,0.346254262394242,0.00969979931312716,0.0212694348762016,0.0329906998975806,0.0655745318432518,0,0.013443898170422,0.503232199286115
"943",0,0.0444455650940537,0.0161862620054422,0.0246737133424819,0.00992579529305721,0.885293953018873,0,0.0194747112460915,0,0,0.885293953018873
