,Connecting Tubule,Distal Convoluted Tubule,Endothelial Cell,Intercalated Cells Type A,Intercalated Cells Type B,Leukocyte,Mesangial Cells,Principal Cells,Proximal Tubule,Thick Ascending Limb
787,0.3661296,0.006292101,0.059201133,0.12012767,1.3191587e-06,0.007468054,0.011389609,1.031423e-05,0.11031096,0.3190692
788,0.2537624,0.15096699,0.004866108,0.30109903,0.038742516,8.0001354e-07,0.017517164,0.072860196,0.11667008,0.043514702
789,0.046401035,3.130209e-06,0.18295686,0.13121736,0.084081106,0.018159034,0.12659198,0.21478276,0.11069916,0.085107535
790,0.27119353,0.10279512,4.98687e-07,0.0546578,0.05430328,0.063207924,0.033481564,0.15723088,0.05320857,0.2099209
791,3.0024553e-06,0.00013652888,0.4276019,1.0835388e-06,1.0241222e-06,5.7345113e-07,0.1421419,0.10240859,0.22669609,0.10100939
792,0.6085931,3.6983854e-06,0.05497478,0.24412552,2.3886707e-05,0.029686641,4.2376137e-06,4.272881e-06,0.06257996,3.878554e-06
793,1.7658816e-05,0.090292364,0.14741898,0.20695116,0.06808863,2.630843e-06,0.011240516,0.20756324,0.23209937,0.036325477
794,7.817693e-06,0.58766335,0.036754716,0.15911613,0.008302175,2.8636063e-07,0.042267285,0.04757663,0.05717006,0.061141573
795,0.2966733,0.28255403,0.045139957,0.11143009,6.658339e-07,6.171406e-07,6.90077e-07,0.1753879,0.08881181,1.0059321e-06
796,1.1390538e-05,0.06659046,0.22292984,0.13247089,0.047850594,0.024416884,0.07327407,0.25337005,0.06196387,0.11712195
797,0.14241682,0.35039917,3.9707916e-06,2.1745755e-06,0.06497425,0.038860686,0.01970905,2.0919274e-06,0.14164275,0.24198909
798,0.07833009,0.29680866,0.018037098,1.0529228e-06,1.3733662e-06,0.011541553,0.080546774,0.04591339,0.049224157,0.4195959
799,1.8195184e-06,0.45175412,0.018852696,1.0610063e-06,8.628483e-05,3.6520723e-07,0.02169077,7.6292844e-07,0.044089865,0.46352223
800,0.3443597,2.9951938e-05,0.045995586,9.576012e-07,0.08828214,0.01760429,0.004715015,0.138303,0.037452865,0.32325652
801,0.25773394,0.28145468,0.14224887,0.23413464,0.06269503,0.021727849,8.715002e-07,1.1250246e-06,5.7377736e-07,2.428543e-06
802,0.18938792,3.1932134e-06,0.060366467,0.08768544,0.08196729,9.633785e-07,0.030692624,0.13905235,0.083778754,0.327065
803,0.36173883,0.000328681,4.409476e-06,0.05451002,0.088270515,0.014627926,2.2999088e-06,1.0443043e-05,0.079086035,0.40142092
804,3.330522e-06,0.17541705,0.12335164,0.09244625,0.021241719,0.21071863,0.02690114,1.0802527e-06,0.32634306,0.02357613
805,0.0804074,1.6532626e-06,8.478312e-07,1.4634179e-05,0.04067224,0.024498414,0.058895648,0.4416061,0.16653815,0.18736494
806,0.12843461,0.1591947,0.07563718,0.3762884,0.014083719,0.009358251,0.053623416,0.07101927,0.11235822,2.1689423e-06
807,0.14483604,0.44062814,0.098662995,0.10031653,0.012827136,0.012224019,0.0017370429,0.12729663,0.024841033,0.03663048
808,0.22922248,2.4039693e-06,1.0187335e-06,0.42843306,0.15958609,0.000101386846,6.600244e-07,0.031917144,0.15073353,2.2588163e-06
809,6.500899e-06,0.18046585,0.47685507,1.8445061e-06,8.6037267e-07,1.5586677e-06,0.03164722,0.04396184,0.13189782,0.13516146
810,0.25380045,7.5568685e-05,0.013951118,0.31459275,0.06622799,5.505545e-07,8.411495e-07,1.16756955e-05,0.19774914,0.15358993
811,0.13539812,0.02670916,0.00014425805,1.0756972e-06,0.060205378,0.0371038,0.017341645,0.22549617,0.21581118,0.28178924
812,0.02953524,1.3554377e-05,7.854917e-07,0.14812887,0.040001635,0.0146964975,0.010578829,0.32092607,2.7425142e-07,0.43611825
813,0.025943188,2.7881304e-05,0.08707583,0.272494,0.07610992,0.0976778,0.06983159,7.3852716e-05,0.36007592,0.010689904
814,0.17881134,1.3335724e-06,0.21499346,0.34438834,0.09996703,0.043783214,0.040953916,0.04725989,0.029840495,9.312344e-07
815,2.9873313e-06,0.12033294,0.09131445,0.35060552,8.100118e-06,3.0149217e-06,0.122352675,2.2242302e-06,0.29900414,0.016374059
816,0.13412604,0.009379313,0.10173104,0.14376616,1.7053105e-06,0.02533796,1.5488949e-06,0.28341103,5.8362684e-07,0.30224463
817,0.29947796,9.29027e-06,0.38162103,0.045120127,1.0400273e-05,0.040716782,0.10546217,2.554851e-06,0.12757671,3.0243102e-06
818,0.1280191,0.0011004857,0.058441117,0.03800012,8.398708e-06,5.2497126e-07,0.048994564,4.2659963e-06,0.7254286,2.861488e-06
819,0.00011380093,0.08505791,0.07234912,0.2130667,0.02503607,0.020118013,0.018489432,0.17168823,0.12120658,0.27287406
820,7.1780096e-06,1.3238367e-05,0.2008977,9.654565e-06,0.07163251,0.048518162,0.21680886,4.8384486e-06,0.3215188,0.14058909
821,1.2692538e-05,2.2127313e-06,0.0071918634,0.17708556,0.012213777,0.028210834,7.1420294e-07,0.22129202,0.14901891,0.40497142
822,0.11321158,0.18565142,0.11176089,0.050486255,2.1147735e-06,0.030683978,0.07120698,1.454991e-05,0.4369604,2.1893411e-05
823,1.5865477e-06,0.7047143,0.024541955,5.098002e-07,0.029034546,0.020281978,0.058435023,7.968021e-07,0.06240037,0.10058893
824,3.7122625e-06,0.039739672,0.058569256,0.08117553,2.4639344e-06,7.943039e-06,0.01742749,0.40674117,0.39632672,6.0272705e-06
825,0.19892973,0.18619904,0.031926822,0.074033305,1.1884545e-06,1.5410496e-05,2.241676e-06,0.2810147,5.132949e-07,0.22787708
826,8.435184e-06,1.1067702e-06,0.06595021,0.5140586,1.49395155e-05,5.6863464e-06,0.061058324,1.5677837e-05,0.11828262,0.24060439
827,0.089597076,5.7235216e-06,0.0009380248,1.3478988e-06,1.7403893e-06,3.02647e-07,0.029613119,0.21995595,2.7387608e-07,0.6598864
828,0.044378135,0.56475085,0.1495175,2.842471e-06,1.1206936e-06,6.9552965e-07,0.026204381,1.7742377e-06,0.2151401,2.5743634e-06
829,1.712478e-05,0.30781254,1.0798761e-06,1.5421475e-06,2.3720743e-06,3.1733347e-07,0.041086253,2.6727655e-06,1.092361e-05,0.6510652
830,0.19265784,0.1742462,0.027074758,0.14093366,1.689581e-05,9.778014e-07,0.02463656,0.2607032,0.1797283,1.5919958e-06
831,0.25057793,0.027908595,7.799442e-06,0.04327345,0.006901779,0.045412585,6.122664e-07,0.2568523,0.18187219,0.18719272
832,0.07014631,0.060513213,4.532617e-07,8.844767e-07,6.799644e-07,0.006113707,0.026449561,0.42186928,0.019095235,0.39581063
833,0.08187215,5.3406075e-06,0.016136004,0.5464721,0.07636139,0.028523251,0.0120110335,0.068805635,0.13618027,0.033632763
834,4.9564696e-06,0.038904503,0.07028698,0.027153142,0.03350367,0.04499931,0.03664006,0.4897879,0.09515545,0.16356398
835,0.080917984,0.2294956,0.056359638,0.02648911,0.085508846,0.010561318,0.016250076,5.590593e-06,6.6238863e-07,0.49441117
836,0.14742717,0.05879752,0.04832884,0.16081162,8.8006445e-06,0.0062618405,0.029859778,0.3362159,0.21228676,1.7571375e-06
837,0.1999892,0.030327335,0.056446295,0.17698917,0.13996057,1.17622e-06,0.15149292,0.12699014,0.028647957,0.08915519
838,0.0094295945,0.09458703,0.28055772,2.3411721e-06,0.12215979,1.2315319e-06,0.034961108,0.014265764,0.3629306,0.08110486
839,8.765821e-06,0.113641106,0.012977556,7.4553645e-07,6.9337983e-07,1.6832465e-07,5.912114e-07,1.1563394e-06,0.15556543,0.7178039
840,0.101804435,1.566696e-06,0.24187537,0.04043198,0.12668927,0.054468587,1.697717e-06,0.27354202,0.103790164,0.057394926
841,3.599673e-05,7.637512e-06,0.078190655,0.33053812,3.6674367e-06,0.058875024,0.028020384,0.4032856,0.10104137,1.5744895e-06
842,0.19914205,0.10263111,0.04882575,0.23057505,0.012554412,0.043183446,0.03827568,0.17927742,0.1455328,2.3409048e-06
843,0.3977308,0.14670564,0.019692747,0.040124744,0.030491821,9.826783e-07,0.030576497,1.2395318e-05,0.035112582,0.29955173
844,0.0878765,2.8343004e-05,1.8787385e-06,0.016861288,2.0142422e-06,0.029645875,7.302157e-06,5.857485e-06,0.7791453,0.086425655
845,0.032915104,1.8119363e-06,0.020687161,0.6420183,0.024371585,9.98868e-07,0.07206577,0.049625922,0.15831117,2.0667821e-06
846,1.1170819e-05,3.5863118e-06,2.6299842e-06,5.9693657e-06,0.13065432,0.012165929,0.0074469335,0.49348748,7.7563254e-07,0.3562212
847,1.3328636e-05,4.90211e-06,0.055062644,2.8364002e-06,1.8304364e-06,0.027080208,0.037304528,1.4711459e-05,0.88051176,3.258812e-06
848,2.0765043e-05,0.26280898,0.03643726,3.4956402e-06,1.2831786e-06,8.469665e-07,0.124145284,3.3816887e-06,0.41070843,0.16587032
849,1.7109056e-05,0.05768033,0.20806661,0.051121987,0.031203156,0.053059142,1.8027957e-06,0.35922083,0.0660703,0.17355858
850,0.35420677,2.521759e-06,0.014540421,0.07308364,0.011169881,0.017793896,3.2734977e-07,0.32030115,0.14593942,0.06296197
851,0.20270588,0.07293685,0.030190976,0.16053215,1.0597533e-05,0.027862249,0.037201513,0.2586939,0.056989744,0.15287624
852,0.07863285,0.056614064,0.15375642,0.19467673,0.0676196,0.027125286,0.011832708,0.32220876,0.024243973,0.06328964
853,0.15486495,3.7224215e-06,0.3586916,1.920785e-05,1.1492868e-06,0.02096788,0.029365981,0.16814965,1.281771e-06,0.26793465
854,0.0975712,7.202143e-06,0.06591724,0.03924915,0.083635986,0.019481441,2.8387947e-06,0.5979517,0.0023978306,0.09378545
855,0.021336714,2.8676593e-06,0.03413957,0.26343697,0.09025574,0.12925014,2.1074052e-06,0.3049009,0.05326311,0.10341177
856,0.21017031,0.019722575,0.023275433,0.25743097,0.09953873,0.010684682,0.034963388,0.18781133,0.15640111,1.4400476e-06
857,0.03517497,2.847149e-06,0.05251227,0.2721437,0.10312032,0.030267129,0.14112024,0.23460765,0.12298249,0.008068505
858,0.19188485,0.0504546,2.1046421e-06,0.21113092,0.15378186,0.035905555,0.11326562,0.19794135,0.0192341,0.026399026
859,5.714797e-06,0.041524913,4.1204106e-07,0.027847784,1.084534e-06,0.012997287,0.0130771985,0.0716949,0.044987403,0.7878633
860,1.4884033e-05,0.29801437,0.024674164,0.2425867,0.0204643,0.059934624,0.029100683,0.24005206,0.0851576,6.2044643e-07
861,5.3212607e-06,5.6820285e-05,1.2548669e-06,3.1815246e-06,3.1294378e-06,5.338976e-07,0.0039652106,0.038781893,0.16137734,0.7958054
862,2.4102414e-06,8.182624e-06,0.3429284,0.055809196,0.07513139,0.044876765,7.140984e-07,0.16322546,0.11321687,0.2048006
863,3.9883375e-06,0.13088347,0.01171798,0.11158616,0.029350378,4.0115607e-05,0.050147343,0.33268815,0.16273561,0.17084676
864,6.715766e-05,4.323013e-06,7.563418e-06,0.05214235,0.068397366,0.018360429,0.11085347,0.08972284,0.20341133,0.45703325
865,0.4260599,0.016980784,0.02634313,0.06975123,0.04898045,4.2408107e-07,0.05301364,0.021820609,0.12757297,0.20947683
866,2.1587337e-06,0.39001176,0.07615854,1.7597942e-05,0.04696247,0.029038806,2.987958e-06,1.8854623e-06,0.39927983,0.05852392
867,1.0840814e-05,0.19347088,0.09329095,0.355265,0.20102967,2.6600492e-06,8.707328e-07,0.1001537,0.05677392,1.5237541e-06
868,0.17601392,0.114319816,0.02383691,0.27642837,0.03911252,0.014666972,0.04993504,0.20542106,0.10026098,4.4445624e-06
869,0.13373758,0.29836774,0.07158569,0.13227306,3.1490054e-05,3.992563e-07,0.011175177,0.113706626,0.085185945,0.1539363
870,0.19400746,0.42623797,0.030317232,4.158174e-06,0.024896836,0.011731435,0.0686311,5.2162018e-06,0.10059107,0.14357758
871,0.4467494,0.27322656,4.081992e-06,3.149648e-06,0.08343282,0.049498577,0.05566268,0.084402226,0.0070167566,3.750754e-06
872,0.17121157,6.424162e-05,0.20345815,0.033700187,0.045784842,0.030401781,0.0442527,0.31570634,0.09074159,0.06467854
873,0.005098524,0.07710145,0.037121255,0.030769452,0.10884763,0.03711623,8.300295e-06,0.45548156,2.7812416e-06,0.24845283
874,1.780386e-06,5.9656704e-06,4.4950534e-06,3.416158e-06,0.04753415,7.190415e-07,0.056159172,1.6298118e-06,0.8962813,7.406581e-06
875,0.00016081505,0.018243868,3.1106733e-06,0.073336184,0.06582542,0.08604866,1.204622e-05,0.0598442,0.4318792,0.2646465
876,4.0801435e-05,0.11466706,0.014707282,1.2025945e-06,1.0433943e-06,0.011366024,5.485014e-06,1.6623362e-06,0.26601017,0.59319925
877,0.16765293,4.432442e-07,0.04204325,0.0699357,0.050001636,0.00035110893,9.088321e-07,0.45553437,0.1548015,0.059678182
878,1.7593649e-06,7.7420844e-07,0.035513774,0.13597967,0.014914845,2.7737567e-06,0.055553358,0.43316698,0.32486454,1.4666291e-06
879,3.398156e-06,0.24163741,0.008958489,0.034419585,1.5318398e-06,2.9068206e-06,1.7007143e-06,0.41970223,8.4263724e-05,0.29518852
880,0.049233202,1.1142154e-05,0.31312317,0.36550462,6.406184e-06,1.7196545e-06,2.0650412e-05,0.058098335,0.21399656,4.1112444e-06
881,0.14125966,0.1413798,0.0021238998,0.03462371,2.9025405e-06,0.0358643,0.01117899,0.42947575,0.14822756,0.055863466
882,5.616057e-06,7.6251167e-06,0.14345168,0.03569135,1.1909674e-06,5.945559e-07,0.405175,2.159922e-05,0.41564217,3.1126779e-06
883,5.2729214e-05,0.034395155,0.16804902,0.27814624,1.8078355e-05,0.03626866,0.046233535,0.058752205,0.24471264,0.13337173
884,0.10619181,0.021028671,0.1315864,0.010590116,0.05602476,5.097496e-06,0.05148532,0.42275357,0.044960666,0.15537356
885,8.833732e-06,2.200396e-06,6.127716e-07,0.028617466,0.05725315,8.420035e-07,1.3319068e-06,0.36756226,0.48059478,0.06595847
886,0.23992805,1.680851e-06,0.2063209,1.2156288e-06,0.011289899,0.035704885,7.609949e-07,0.45716414,0.02336114,0.02622731
887,4.7109324e-06,0.024437452,0.07264398,0.27771232,2.4735436e-06,2.4786816e-06,1.0708876e-06,0.407603,0.100188926,0.11740352
888,1.3954597e-05,0.021714253,1.2829454e-06,0.68638885,9.885412e-06,4.610875e-07,0.03244673,3.5484584e-06,0.16841769,0.09100341
889,2.873806e-06,4.682005e-06,0.021338578,0.35550198,2.0031748e-06,5.8375446e-07,1.6047491e-06,2.374822e-06,0.44812503,0.17502019
890,3.4723835e-06,4.3454843e-06,0.048078567,0.0081243655,0.012512018,0.033676922,9.287859e-06,0.22548044,0.13159738,0.54051316
891,0.15790282,0.24354726,1.367036e-06,0.13479736,1.4346288e-06,0.016437592,0.12944548,2.5298976e-05,0.31783888,2.5358518e-06
892,1.7311064e-05,0.41947174,0.051903963,0.27919906,5.3114545e-06,4.9247e-07,8.849568e-07,1.6635618e-06,0.24939494,4.6590953e-06
893,2.1877663e-06,0.49638683,0.15546699,0.115487665,0.011238891,3.0290812e-06,0.024417019,1.1197598e-06,3.7202458e-06,0.19699255
894,0.3522091,0.05242493,0.021015903,0.35956538,4.2628317e-06,0.018225495,0.07913186,3.1584757e-06,0.11739734,2.250584e-05
895,0.2721333,2.790351e-06,0.06132717,0.04780094,0.027334983,8.537295e-06,1.2284012e-06,0.21150428,0.37988564,1.1310465e-06
896,1.06413145e-05,2.2453532e-06,0.19124843,2.7365381e-06,0.10081794,0.03771215,0.09132485,0.1127482,0.46613166,1.2168458e-06
897,0.054011915,0.13664976,4.4514294e-07,0.12914737,0.035541035,0.015777998,2.061093e-06,0.37158614,0.20134757,0.055935703
898,3.4401214e-06,0.2171884,4.1119668e-07,2.5650155e-05,0.048849672,0.0010811018,0.03335855,0.3414141,2.3390835e-07,0.35807848
899,0.11094665,0.06150818,6.991177e-07,0.19785129,4.244564e-06,5.538537e-07,0.08811631,0.17381153,0.36775747,3.0454237e-06
900,0.08485729,0.4173846,0.13505033,1.4026272e-06,0.06599882,0.04875115,0.073658876,2.174485e-06,0.14051029,0.033785116
901,0.16419655,0.10114405,0.016208459,0.04016781,3.9110364e-06,0.02091591,2.673972e-06,1.3330554e-06,0.22625574,0.43110356
902,0.07163775,0.030549759,0.5446361,0.00090428937,1.9220747e-06,8.087089e-06,0.0068228077,0.10296712,0.24246922,2.9024827e-06
903,0.04405633,0.13817671,0.038450953,0.020533603,1.0258789e-06,0.016848603,0.020690424,0.26092923,0.030949092,0.4293641
904,2.4827032e-06,0.06852525,0.18859081,0.036350474,1.3493105e-06,0.009080591,0.0057545938,0.13266316,0.021383619,0.5376476
905,1.5902735e-05,0.21512456,0.054190796,1.3157785e-06,5.0427398e-06,1.3857622e-05,0.03944215,0.19668211,0.20691086,0.2876134
906,0.20024674,0.10025696,0.047325376,0.08225788,0.047666196,0.017384345,0.033694264,0.18323055,0.27124822,0.016689494
907,0.22798681,0.10598182,0.044619866,0.03443453,0.06107677,0.032422118,0.2002605,0.026694972,0.17567745,0.09084516
908,0.07167498,0.039848972,3.071696e-06,0.068265215,6.40621e-06,0.058015026,0.0710553,0.16850537,0.22794652,0.29467914
909,0.26727095,2.4366793e-06,0.0113514485,0.09316479,0.017122656,0.0024191483,1.1170924e-06,1.7914537e-06,0.21383516,0.39483055
910,0.028203437,0.0003240791,0.14526293,0.1431612,1.4884572e-06,0.023842154,0.31418496,0.14983545,0.18784684,0.0073374305
911,5.2553432e-06,0.15149482,0.10780677,2.1842243e-06,1.4520331e-06,0.017733855,7.6057205e-07,6.0676e-07,0.10541481,0.61753947
912,1.0247207e-05,0.28548363,0.04325053,7.082772e-06,1.5408517e-05,0.019898329,0.0046239127,0.29505172,0.093034714,0.25862437
913,3.5486205e-06,3.412881e-06,0.41222763,1.9973288e-06,0.19552615,0.082589306,0.07461515,1.7733512e-06,0.23502909,2.0089758e-06
914,3.6125284e-06,0.46863675,6.6362173e-07,4.9855303e-06,2.34722e-05,4.2467883e-07,1.8885546e-06,1.0006052e-06,0.39191988,0.13940737
915,0.20410064,2.2169526e-05,0.028817616,0.05586727,0.019666115,9.69164e-07,4.676069e-05,0.022222592,0.1709998,0.49825603
916,1.0274661e-05,0.06223528,0.1830337,0.23457612,0.08081139,2.5496372e-05,0.07150966,0.31803602,0.049758267,3.7532784e-06
917,0.13165024,0.0075114574,0.023473576,0.20057409,0.081710905,0.020078596,0.006073288,0.31779963,0.011410674,0.19971746
918,3.4324871e-06,1.1142906e-05,0.004479856,0.07477462,9.1142565e-06,6.177113e-07,8.804953e-07,0.14521357,0.05042096,0.7250858
919,0.14566424,0.09149399,0.12717095,1.5770364e-06,1.1289826e-06,0.020692477,2.7872406e-06,0.19525549,1.043529e-05,0.41970688
920,0.46669802,2.6760048e-05,0.013370539,0.34375134,0.011241339,8.6997517e-07,0.02209593,3.2261454e-05,0.02789301,0.11489002
921,0.10367058,3.437258e-06,0.080874294,8.012595e-06,0.12858789,9.94871e-07,1.191322e-06,2.8127556e-06,0.68683916,1.1631129e-05
922,0.13627473,1.1550213e-06,0.15330626,0.09993826,0.02633973,0.00846304,0.04374355,0.4464166,0.05082341,0.034693245
923,0.09703423,3.3801061e-06,0.037250407,0.34046933,0.055419993,0.030631427,0.003921544,0.2198218,0.1406405,0.07480735
924,0.21521781,0.17190765,0.0060173133,0.14456229,4.6018163e-06,0.016326861,0.03106402,0.0116011,0.03355493,0.36974347
925,0.08303882,0.208646,0.040079493,0.072957225,0.12760912,0.023424199,5.8599335e-07,1.8476179e-06,0.22373113,0.22051163
926,0.17039256,3.5048538e-06,0.2829523,0.087030016,2.7452818e-06,0.04633321,1.525718e-06,0.04447154,0.15832025,0.21049227
927,5.741518e-06,0.0968837,0.31288537,1.5677747e-06,2.5226387e-05,0.037932444,0.07935784,0.14279166,0.2937089,0.036407568
928,0.27683938,1.5385258e-06,0.12282368,0.2752893,0.05361857,0.0030801862,0.034760855,0.22589691,0.0076891696,4.791248e-07
929,4.9504048e-05,0.16196339,0.054211117,0.00011581377,0.14530408,1.2953109e-06,1.024433e-06,0.29955465,0.28646955,0.052329574
930,0.061892148,0.028618466,4.3821473e-07,0.0826778,0.08158179,0.037869744,0.01188665,0.5122613,0.0072702677,0.1759414
931,0.19986819,0.13686314,1.3363709e-06,0.18174328,0.07002805,0.052288704,0.014116663,1.9990348e-05,0.16639334,0.17867737
932,0.13626307,0.24802306,0.04007341,0.1725594,0.00012496933,0.007072481,0.053690962,3.1265492e-06,0.0756421,0.26654738
933,4.8231054e-06,1.32214645e-05,2.6562038e-06,0.17304191,8.67225e-06,0.025928017,0.08863297,1.1582713e-06,2.8908137e-06,0.71236366
934,0.1942274,6.568327e-06,0.018683415,7.9722995e-06,8.242395e-07,2.973767e-07,0.0350953,0.252757,0.4747137,0.024507467
935,0.15066642,2.9889086e-06,0.0584363,0.06228619,1.0231432e-05,0.038377978,0.05216856,0.37428108,0.2637665,3.74756e-06
936,0.12782829,0.03762962,0.19652352,0.054170884,0.025459142,0.048378572,0.039725147,0.17874506,0.24995992,0.041579843
937,0.16445176,0.12229769,0.0075233616,0.024110235,0.01989199,0.026092634,0.014416354,1.8250216e-06,0.080584496,0.5406296
938,5.0239705e-06,0.101368636,0.04736552,0.15836379,0.020535463,0.029143171,0.0944049,0.11721772,0.43159357,2.1705325e-06
939,0.3726502,3.1790794e-06,0.19152959,2.3889158e-06,0.0045864163,5.7939724e-07,0.041621953,0.22333604,0.00030928224,0.16596027
940,0.07627927,0.06359366,0.09418565,0.21640827,1.4923871e-06,8.101208e-07,0.014366612,0.04639362,0.44317973,0.045590784
941,0.0035519248,5.277829e-06,0.02093839,1.5272623e-06,9.259196e-07,9.808484e-07,0.06296029,0.051280197,0.8612585,1.9344702e-06
942,0.058293987,0.24361098,0.024404958,0.23751184,0.037632115,5.867188e-07,1.9451757e-06,0.15477392,0.067629896,0.17613962
943,0.026837023,0.06560492,0.031605203,0.07959587,0.047844466,1.7539435e-06,1.3257313e-06,0.5254198,0.19431818,0.028771484
944,0.2078772,5.3491426e-06,0.020412609,0.044194866,4.3904456e-06,0.0015267212,0.021747723,0.5606397,0.098466344,0.04512512
945,4.3105054e-05,0.23540226,2.3273383e-06,7.5433204e-06,0.13570882,6.468292e-07,0.032420203,0.045241766,0.22049165,0.3306817
946,0.28876296,0.14091559,0.121969074,1.6707621e-06,0.06036316,0.04170453,0.06560939,0.0819448,0.17645262,0.02227625
947,0.38522428,0.063890524,0.01584399,0.03788976,1.3712628e-06,0.029152973,1.5032311e-06,2.241241e-06,0.15095973,0.3170336
948,0.12826684,0.047908586,0.079883106,0.22469835,1.7076322e-06,0.03387752,0.052149303,0.08347769,0.16281386,0.18692301
949,2.605829e-05,0.5527051,8.675403e-07,2.7852504e-06,4.091291e-06,6.7962793e-07,0.02795053,0.24621291,0.17309268,4.253151e-06
950,0.018424943,0.16202188,0.03537392,0.011069709,0.08342197,0.019533811,0.058183417,0.09021451,0.5217541,1.7672868e-06
951,2.5883484e-05,0.5352797,0.008520035,0.21193159,1.3368779e-06,0.008665947,4.3731634e-07,5.494198e-06,0.09831833,0.1372513
952,0.097285666,0.038804498,0.022595199,0.29225832,0.05857582,2.473074e-06,4.9933415e-06,0.20069128,0.014430235,0.27535146
953,0.059341114,1.1832037e-05,0.19038185,4.2874235e-05,0.06259479,0.024523472,6.124452e-07,0.52723485,0.07582895,0.060039688
954,0.084135376,1.5534349e-06,0.043491654,0.019190375,1.255389e-05,4.1284488e-07,0.034202043,0.25615138,0.20955645,0.35325822
955,0.15996867,0.018358903,0.17818329,0.17414945,0.048551377,0.018660575,5.9897377e-07,0.35440013,0.04771257,1.4400096e-05
956,6.846945e-06,0.03356454,0.012266017,0.3737037,3.990646e-06,8.216184e-07,0.027693473,0.13230926,0.17336129,0.24709012
957,0.118560895,0.08712065,0.04678027,0.16886686,0.13416564,0.0060247597,3.175017e-07,0.39120477,0.047274146,1.6253471e-06
958,0.04097856,0.088092625,0.022243576,0.061321776,0.23814856,1.0055406e-06,8.746995e-06,1.673599e-06,0.51476467,0.034438834
959,0.3298383,0.03952358,0.029275026,0.065225095,2.32145e-06,1.4690551e-06,1.6740173e-06,0.3597936,0.08654905,0.08978975
960,2.5038422e-05,3.4938923e-06,0.08347942,0.09724738,0.024310272,0.0010490654,0.032449402,0.54768264,0.010228187,0.20352513
961,0.3415556,1.0437257e-06,0.27497652,6.5518606e-07,0.042320553,0.04169942,0.10303701,0.13691838,2.7599322e-07,0.0594905
962,0.062340796,2.1819022e-05,0.15841107,0.23414865,1.1694545e-06,0.08959709,0.015441526,0.279347,0.1606901,7.0251673e-07
963,0.037768476,0.26113,2.7699575e-06,0.14976254,4.429268e-07,0.04013906,3.612456e-07,0.35514647,0.15604806,1.8823123e-06
964,4.269552e-05,0.12789385,0.117560185,0.22131883,2.2186646e-06,0.070843436,0.00063759036,9.005333e-06,0.4277924,0.03389982
965,0.5054481,0.021295248,0.043764487,0.107150055,3.9330685e-06,0.02995636,0.040601783,0.08325421,0.14610304,0.022422742
966,0.15729609,0.010979514,5.9024205e-06,0.14359911,1.3861678e-06,1.5038464e-06,8.272557e-07,0.13107748,0.062414795,0.49462333
967,4.9114797e-06,0.08734656,3.9510915e-06,2.5864817e-06,3.974243e-06,3.3755845e-07,1.7822572e-06,1.7788445e-06,0.11473387,0.7979003
968,6.4291726e-06,0.18816893,0.048207507,0.2464485,7.6611705e-06,0.010995653,0.00083657284,0.13564432,0.15902562,0.21065883
969,0.11131432,2.0214367e-05,0.18068413,0.057214223,0.03369335,1.5466887e-05,0.030666068,0.41635823,1.7525095e-06,0.17003222
970,0.12830873,0.037233595,0.006931442,0.46874323,0.033817135,0.016982188,0.022672895,0.27519673,7.267692e-07,0.01011334
971,0.001018848,0.60871285,0.026123235,0.11096985,0.059231505,0.018338056,0.080978416,1.8824006e-06,0.094608426,1.6838547e-05
972,3.4439818e-05,0.34070355,0.0047104093,3.5191895e-06,0.024644915,4.779029e-07,0.026971322,0.25217187,0.01289428,0.33786526
973,0.120021775,0.03849015,0.08930165,0.11449984,1.19450815e-05,0.063211404,0.061076976,0.2824281,0.08842494,0.14253318
974,4.3991467e-06,0.12092774,0.06540534,3.448848e-06,3.2922912e-06,7.648142e-07,5.5649534e-06,1.3843651e-06,0.44784242,0.36580563
975,2.7015449e-06,0.11142961,0.033627816,0.06196917,0.02257331,5.5022394e-07,0.016927667,6.666625e-07,0.07603404,0.67743444
976,0.44765997,0.0196951,0.040467497,0.22711027,4.4924495e-06,0.01085372,0.11632442,4.5302145e-06,0.1025045,0.035375524
977,0.031419437,0.003659521,0.032200538,2.9409923e-06,0.061434753,0.2662777,0.022146123,8.272494e-06,0.45717925,0.12567145
978,0.20745835,3.6000395e-06,0.08946503,0.13398117,0.08550779,0.012631641,0.06671876,0.2721522,4.447237e-07,0.132081
979,0.3302472,0.017356353,0.04360081,0.087153085,1.1241314e-06,0.00022513341,0.029202813,0.3291448,9.543672e-07,0.16306773
980,0.30623809,4.594729e-06,0.04593098,4.4731323e-06,5.489998e-07,0.030525757,7.1893334e-07,1.0067976e-05,0.011399012,0.6058858
981,6.625719e-06,0.006199299,0.056101464,7.6482675e-06,0.112294905,0.009011726,0.014387527,0.3946879,0.2332104,0.17409252
982,0.3480042,0.24319708,0.027865084,0.055492207,1.2252798e-06,7.8607576e-07,0.022112621,2.6121422e-06,0.08130994,0.22201423
983,7.054036e-05,0.15392166,0.20416453,0.033088118,0.0069556125,0.007843955,0.038921703,0.050697785,0.28863525,0.2157008
984,0.22970858,0.03062399,0.022306064,0.057379015,6.4268164e-07,1.1197671e-06,2.6820082e-06,0.3304834,0.3294925,2.0901814e-06
