"","cell_ID","Exc L2-3 RORB CCDC68","Inh L3-5 VIP TAC3","Exc L5-6 FEZF2 FILIP1L","Exc L5 THEMIS SLC22A18","Exc L6 THEMIS SNTG2","OPC L1-6 PDGFRA COL20A1","Exc L5-6 FEZF2 C9orf135-AS1","Oligo L2-6 OPALIN FTH1P3","Inh L5-6 PVALB GAPDHP60","Exc L3-5 RORB LNX2","Inh L3-5 VIP IGDCC3","Inh L1-3 SST FAM20A","Exc L5-6 FEZF2 IFNG-AS1","Inh L5-6 PVALB ZFPM2-AS1","Inh L1-3 VIP FNDC1","Exc L2 LINC00507 GLRA3","Inh L1 LAMP5 NMBR","Inh L5-6 LAMP5 CRABP1","Exc L5-6 FEZF2 SH2D1B","Inh L1-2 SST CLIC6","Exc L3 LAMP5 CARM1P1","Inh L5 SST RPL35AP11","Astro L1-6 FGFR3 PLCG1","Inh L1 LAMP5 RAB11FIP1","Exc L3 RORB OTOGL","Exc L6 THEMIS LINC00343","Inh L1 LAMP5 BMP2","Micro L1-6 TYROBP CD74","Exc L6 FEZF2 KLK7","Inh L5 PVALB LRIG3","Inh L1-5 VIP SMOC1","Inh L2-5 PVALB HHIPL1","Inh L1-6 LAMP5 AARD","Exc L3 THEMIS ENPEP","Inh L1 PAX6 MIR101-1","Exc L3-5 RORB RPRM","Inh L5-6 SST ISX","Inh L5-6 SST C4orf26","Inh L1 PVALB SST ASIC4","Exc L5 THEMIS LINC01116","Inh L1-6 PVALB COL15A1","Oligo L3-6 OPALIN LRP4-AS1","Exc L3-5 FEZF2 ASGR2","Inh L1-2 SST CCNJL","Exc L2-3 LINC00507 DSG3","Exc L5 RORB MED8","Inh L2-5 PVALB RPH3AL","Inh L3-5 SST GGTLC3","Oligo L5-6 OPALIN LDLRAP1","Inh L5-6 SST KLHL1","Inh L1-6 LAMP5 CA1","Oligo L3-6 OPALIN ENPP6","Inh L1-2 VIP HTR3A","Exc L5-6 THEMIS SMYD1","Astro L1 FGFR3 SERPINI2","Inh L3 PVALB SAMD13","Inh L5-6 PVALB MEPE","Inh L3-5 VIP HS3ST3A1","Inh L2 PAX6 FREM2","Exc L3-5 RORB LINC01202","Exc L6 FEZF2 POGK","Exc L6 FEZF2 FFAR4","Exc L6 THEMIS SLN","Exc L6 FEZF2 PROKR2","Exc L5-6 THEMIS TNFAIP6","Inh L1-5 VIP PHLDB3","Inh L2 PVALB FRZB","Exc L5 THEMIS VILL","Inh L5-6 PVALB SST CRHR2","Inh L3-5 PVALB ISG20","Exc L5-6 FEZF2 LPO","Exc L3-5 RORB TNNT2","Inh L1-2 VIP WNT4","Inh L1 SST DEFB108B","Endo L2-5 NOSTRIN SRGN","Inh L5-6 SST PAWR","Inh L1 VIP KLHDC8B","Exc L2-3 RORB PTPN3","Inh L5-6 SST BEAN1","Inh L1-6 LAMP5 NES","Exc L2 LAMP5 KCNG3","Exc L5 THEMIS FGF10","Exc L2-3 RORB RTKN2","Exc L5 FEZF2 NREP-AS1","Inh L5-6 PVALB KCNIP2","Inh L2 VIP SLC6A16","Inh L5-6 SST PIK3CD","Inh L1-3 VIP CBLN1","Inh L6 SST TH","Astro L1-6 FGFR3 AQP1","Exc L5 THEMIS RGPD6","Exc L5-6 FEZF2 OR1L8","Exc L5 FEZF2 RNF144A-AS1","Inh L2-3 SST NMU","Inh L3-5 SST CDH3","Inh L1-2 VIP EXPH5","Inh L3-5 SST OR5AH1P","Inh L1 PAX6 CHRFAM7A","Inh L1-3 VIP HSPB6","Exc L5 FEZF2 PKD2L1","Inh L1-2 PVALB CDK20","Inh L3-6 VIP ZIM2-AS1","Exc L5 FEZF2 CSN1S1","Oligo L2-6 OPALIN MAP6D1","Inh L1 SST P4HA3","Inh L3-6 VIP UG0898H09","Inh L1-3 VIP CHRNA2","Inh L1-2 VIP PTGER3","Inh L5-6 PVALB FAM150B","Exc L2 LINC00507 ATP7B","Inh L1-6 SST NPY","Inh L2-5 VIP BSPRY","Inh L1-2 SST PRRT4","Exc L5-6 FEZF2 CFTR","Inh L5-6 VIP COL4A3","Inh L1-2 VIP SCML4","Inh L3-6 PAX6 LINC01497","Exc L6 FEZF2 PDYN","Inh L1 LAMP5 PVRL2","Inh L1-6 VIP SLC7A6OS","Inh L2-5 VIP SOX11","VLMC L1-5 PDGFRA COLEC12","Exc L3-5 RORB LAMA4","Inh L1-5 VIP LINC01013","Inh L5-6 SST FBN2","Inh L1-5 VIP CD27-AS1","Exc L3-5 FEZF2 LINC01107","Inh L5-6 SST DNAJC14"
"21","20",0.00123918233536171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159922261259364,0,0,0,0,0,0,0,0.00230710241130285,0,0,6.2292207997998e-19,0,0,0,0,0,0.222276020549564,0,0,0,0,0,0,0,0,0,0,0.00144065096459129,0,0,0,0,0.02693755656179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75862440474198e-05,0,0,0,0.000187124907955474,0,0.47479093166926,0,0,0,1.03631318270209e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269104966753494,0,0,0,0,0,0,0,0,0,0,0,7.92873367936325e-05,3.6765324535152e-07,0,0,0,0,0,0,8.05459248176403e-20,0
"22","21",0,0,0,-6.82293951435503e-18,0.495576002138276,0,0,0,0,0,0,0,0,0,0,0.237561553370404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251046337896817,0,0,0,0,0,0,0,0,0,0.0127467810972895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00306932549721341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23","22",0,0,0,0,0.207682202804117,0,0.000496777386091738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.11722715942017e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350313924529474,0,0.00983967981079818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231916444661268,0,0,0,0,0,0,0,0,0.19975097080825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24","23",0,0,0,7.19049063767995e-18,0,0,0,0,0,0.372878740541636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140353744190172,0,0.00118078299975478,0,0,-1.53653148539417e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00135019010584385,0,0,0,0,0,0,0.0360686966217772,0,0,-2.17051576996648e-18,0,0.438202386946035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00996545859478118,0,0,0
"25","24",0.0902475431273623,0,0,0.000504391350971486,0,0,0.378943025266607,0,0,0,0,1.42690215524393e-05,0,0,0.116805888171446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52512754068013e-18,0,0,1.01697929496193e-17,0,0,0,0,0,0,0,0,0,1.29772646022822e-18,0,0.0262049193349917,0,0,0,0,0,0,0,0,0,-9.51682185624311e-19,0,0,0,0,0,0,0,0,0,7.93027544372661e-06,4.44887017454521e-06,1.27417239760723e-18,0,0,0,0,0,0,0,0,0.0951885488091998,2.26425128526862e-20,0,0,0,0,0,0,0,-5.01815909103544e-18,0,0,0,0,0.154079887642833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.31131399984231e-19,0,0,0,0,0,0,0,0,0,0.102107349466573,0.0358917986628447,0
"26","25",0,0,0.399354161163785,0,0,0,0,0,0,0,0,0,0,0,0,0.190230176338778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.03983993725142e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23773494237527,0,0,-4.09717318924589e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172680720122168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27","26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432646627738848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000154773371690244,0,0,0,0,0,0.256458577948483,0,0,0,0,0,0,0,0.307646744892346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00309327604863263,0,0,0,0,0,0,0,0,0
"28","27",0,0,0,0,0.578854560915507,0,0,0,0,0,0,0,0,0,0.238926410109887,0,0,0,0,0,-1.26717043235966e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47142272215529e-19,0,0,0.000109566594522847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.58115562355498e-18,0,0,0,0,0,0,0,0,0.000473388932913523,0,-1.67331076882072e-17,0,0,0,0,-6.77794332369003e-18,0,0,0,0.149093239134241,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87395156779892e-05,0,0,0,0.000181318031189425,0,0,0,0,0,0,0,0.000624463314812649,0,0,0,0,0,1.26619265765803e-18,0,0,0,0,0,0,0,0.0317183134512487,0
"29","28",0.314320297316078,0,1.11499798075442e-17,0,0.120676162521726,0,6.65938099828679e-05,0,0,0,0,0,0,0,0.20911037698342,0,0,0,0,-4.24972070428819e-18,3.08308768461849e-06,0,0,3.57383012618448e-06,0,0,0.195504057259145,0,-7.49953683699322e-18,0,0,0,0,0,0,0,0,0,0,0,-8.83019237347995e-20,0,0,2.74788704721123e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000370004119528058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.08818723734586e-18,0,0,0,0,0,0,0,0,0,0,0.0275665697771456,0,0,0,0,0,0,-1.60156161799993e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.11437139185067e-19,5.33740063410254e-19,0,0,0,0,0,0,0.132379281295163,0
"30","29",0.000100517656374855,0,0,0,0.12052485562196,0,0,0,0,0,0,0,0,0,0.211553549913004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000322330303388232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000266613694178493,0,0,0,2.64945452620309e-18,0,0,0,0,0,0,6.54065881668278e-19,0,0,0,0,0,0,0,0.0327709251915082,0,0,0,0,0,0.117566951060193,0,0,0.000486653694271614,0,0.4371682067179,0,0,0,0,2.27957164997138e-18,0,0,0,0,0,0,0,0,0,0,0,0.0792393961472209,0,-1.05220373025605e-18,0,0
"31","30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012081294883099,0,0,0,0,0.104414275982361,0,0,0,0,0,0,0,0,4.8359883897566e-20,0,0,8.87287203865957e-11,0,0,0,0,0,0,0,0,0,0,0,0.000917385505024689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.24640240521183e-10,0,0,0,9.34147182402023e-06,0,0,0,0,0,0.237033299438372,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79107347753549e-08,0.125381204157535,0,0,0.242059815623581,6.94374611149606e-10,0.111303596786876,0,0,0,0,0,1.54900550284977e-19,0,0,6.01500449881118e-10,0,0,0,0,0,0,0,0.166799765931347,0,0,0,0
"32","31",0,0,0.865943245376558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00111991740881375,0,0,0,0,0,0,0,0,0,0,0.0887661798073155,0,0,0,0,0,0,0,0,0,0,0,0.0192732633662304,0,0.00117554710759206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223123631178571,0,0,0,0,0,0.00140948381563365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33","32",0,0,0,3.16996815478768e-18,0.203526887084184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163011204179807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.48816929318124e-17,0,0,0.389575956248799,0,0.000886078851495075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242999873635716,0
"34","33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242922209870843,0,0,0.404469742327066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352608047802092,0,0,0,0,0,0,0,0,0,0,-2.45949510453518e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35","34",0.112112241565583,0,-2.91779623465752e-17,0,0,0,0,0,0,0,0,0.00156847754471158,0,0,0.234795681514228,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300661385314746,0,0,0,0,0,0,0,0,0,0,0,9.6369649044808e-20,0,0,-2.29877275266328e-18,0,0,0,1.32399125947254e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7099023783537e-05,0,0,0,0,0,0.279814815459313,0,0,0,0,0,0,1.24750088041696e-17,0,0,0,0,0,0,0,0,0,0,3.32083279646738e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0709670912496702,0
"36","35",0,0,0,0,0,0,0,0,0,0,0,0.0910599477434966,0,0,0.315641493254447,0,0,0,-8.84162768026815e-18,-1.8643321472033e-17,0,-1.5403815403217e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0020577856968e-05,3.3088166152221e-21,0,2.14868100031196e-17,0.0191693388778766,-2.16821154074196e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742043878133373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775010984473356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.49821699883768e-18,0,0,0,0,0,0,0,0,0,0,0.42241371328565,0
"37","36",0,0,0.310926951259078,0,0,0,0,0,0,0,0,0,0,0,0.131232647356587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459013487064675,0,0,0,0,0,0,0,0.00947112823567056,0,0,0,0,0,0.00435379191538002,-1.57566689291894e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18604848976622e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0850019941686102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38","37",0,0,0.245419061275183,0,0,0,0,0,0,0,0,0,0,0,0.261371949338325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38551971588671e-20,0,0,0,0,0,0,0,0,0.0665404216671389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72299241854611e-18,0,0,0,0,0,0,0,0,0,0,0.000110327810829446,0,0,0,0,0,0.426558239908524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39","38",0.991962218451478,0,0,0.000237324812741317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00591132225690333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00188913447887704,0,6.03691600880881e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40","39",5.27349246808357e-18,0,0,0,-2.25869319264822e-17,0,2.18242459045691e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0904357298827742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.59398320689802e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.06844667928853e-17,0,0,0,0,0,0,0,0.909564270117226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41","40",0,0,0,0,0.00594157849548857,0,0.00146594258963321,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396596543248537,0,0,0,0,0,0,0,0.50446252422407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219567437122756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205867794857249,0,0,0,0,-6.66731730190712e-19,0,-1.19091185763765e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230350683859493,0,0,0,0,0,0,0,-2.07492566215084e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42","41",0,0,0.129372893652093,0,0,0,0,0,0,0,0,0,0,0,0.0691875018043639,0,0,0,0,0,0.188408066500853,0,0,0,0,0,0,0,0.474652511365484,0,0,0,0,0,0,0,0,0,0,-2.62684166289849e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455637453877366,0,0,0,0,0.000142594212818086,0,0,0,0,0,0.000113991781218666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065580128523887,0,0.0269785667715453,0
"43","42",6.73362670794347e-19,0,0.955416577252385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0292607069645e-17,0.0238435097174883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07352882735596e-18,0,0,0,0,0.000382092588030067,0,0,0,0,0,0,0,0,0,1.58411263098175e-18,0,0,0,0.0192110529603597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00114676748173689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44","43",0,0,0.000136236616989664,0,0,0,0.549705889986571,0,0,0,0,0,0,0,0.163735318366511,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132446729319562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.14763257369289e-20,0.000134762657280514,0,0,0,4.24076163977358e-06,0,0,0,0,0,0.108020775855933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377282534894725,0,0.00808779294604042,0
"45","44",0,0,0,0,0,0,0,0,0,0,0,0.284031108896451,0,0,0,0,0,0,0,0.0021892457508206,0.122683340924492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309323424226378,0,0,0.00143406227255395,1.0334748953066e-09,0,-1.20039571768615e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99833232171427e-09,0,0,1.17704873571553e-18,0,0,0,0,0,1.09338011501139e-18,0,0,0,0,0.118398129913874,0,0,0,0,0,0,0,0,0,0,0,0,3.3531666309696e-09,0,0,0,0,0,0,0.15355472384632,0,0,0,0,0,0,0,0,0,0,0,0.00838595778413668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46","45",0.00729757041521078,0,0.00261572264393032,0.0394006655076315,0,0,0,0,0,0,0,0,0,0,0.141525269989239,0,0,0,0,0,0,0,0,-1.11297684998363e-18,0,0,0,0,4.08746364092027e-05,0,0,0,0.0500389720186316,0,0,0,0,0,0,0,0.565304324212014,0,0,-4.85303388600187e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587671976386741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.6570376708696e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807754160325273,0,0,0,0,0,0,0,1.21666660188856e-18,0,0,0,0,0,0.0542339869057317,-3.86505430280413e-20,0,0,0,0,0,0,0,0
"47","46",0.203338240731782,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206535201798403,0,0,0,0,1.94514269573178e-18,0,0,0,3.96425961478998e-19,0,0,0,0,2.43877914319128e-06,0,0,0,0,0,0,0,0,0,0,0,0.0681653617377255,0,0,1.99988537638981e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277735675448282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160169245139831,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00780690311117516,0,0,0,0.00929254433488067,0,0,0,0,0,0,0,2.3705568514928e-18,0,0,0,0,0,0.0597647212656901,0.00718966765308725,0,0,0,0,0,0,0,0
"48","47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120213626360496,0,0,0,0,0,0.00120536407902587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57530090951312e-05,0,0,0,0,0,0,0,0.000775255642244541,0,0,0,0,0,0,0,0,0,0,-3.37653472757835e-18,0,0,0,0.000134319599824598,0,1.55195215575593e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209677066366981,0,0,-5.2510932061005e-19,0,0.613650429813819,0,0,0,0,0,0,0,0,0,0,0,0,0.0542881851285144,0,0,0,0,0,0,0,0
"49","48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140776929768598,0,0,0,0,0,0.00238587630917725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486559913435057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432049149283463,0,0,0,0,0,0.376132053295256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50","49",0.793672876265159,0,-1.33641366302658e-17,4.10779763552953e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108980931520725,0,0,0,0,0,0,-1.3029264721499e-19,0,0,0,0,-1.91775271727329e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0973461922141156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51","50",0.409411933235419,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147186788136471,0.0498048727696566,0,-4.12464118721367e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.72455463064005e-21,0,0,3.73922118307584e-08,0,0,0,0,0,0,0.235550072157629,0,0,0.000379706285336964,0,0,0,0,0,0,0,0,0,0,0,0,-1.19345136270467e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10197208496631e-18,0,-1.0462867843647e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367730829430654,5.76209525617651e-09,0,0,0,0,0,0,0.120893501318115,0
"52","51",2.23380898820897e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130694758110789,0,0,0,0,0.229170617956334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00710153647439188,0,0.750655816144979,0,0,0,0,0,0,0,1.66755903139497e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.86054185569436e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53","52",0,0,0,0.524940926911231,0,0,0,0,0,0,0,0,0,0,0.139056357875791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000259383991042596,0,0,0,-1.77909034747503e-18,0,0,0,0,0,0,0,0.0576206049026729,0,0,0,0,0,0,0,0,0,0,0.00102174518524234,0,0,0,0,0,-5.88382488262947e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27710098113402,0,0,0,0,0,0,0,0,-8.9496605527086e-20,0,0,0,0,0,0,0,0,0,0,0,0
"54","53",0,0,0,0.590411364271581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409588635728419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.29986050152655e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04523903486591e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
