"","cell_ID","Exc L5-6 FEZF2 IFNG-AS1","Exc L3 RORB OTOGL","Exc L2 LINC00507 GLRA3","Inh L2 VIP SLC6A16","Exc L5-6 FEZF2 C9orf135-AS1","Inh L1-6 LAMP5 AARD","Inh L1-3 SST FAM20A","Inh L1 SST DEFB108B","Exc L2-3 RORB CCDC68","Exc L3-5 RORB RPRM","Exc L2-3 RORB PTPN3","Exc L5-6 THEMIS SMYD1","Inh L3-5 SST GGTLC3","Exc L3-5 RORB LAMA4","Exc L2 LAMP5 KCNG3","Inh L5-6 PVALB MEPE","Exc L3 LAMP5 CARM1P1","Exc L3-5 RORB LINC01202","Oligo L2-6 OPALIN MAP6D1","Astro L1 FGFR3 SERPINI2","Exc L3-5 RORB LNX2","Exc L3 THEMIS ENPEP","Inh L3 PVALB SAMD13","Exc L5 THEMIS SLC22A18","Inh L5-6 SST ISX","Inh L5-6 PVALB GAPDHP60","Exc L3-5 FEZF2 LINC01107","Oligo L2-6 OPALIN FTH1P3","Inh L1-6 LAMP5 NES","Inh L3-5 SST OR5AH1P","Exc L6 FEZF2 KLK7","Inh L2-3 SST NMU","Inh L5 SST RPL35AP11","Inh L5-6 SST C4orf26","Inh L1-2 SST CCNJL","Inh L5-6 LAMP5 CRABP1","Exc L6 THEMIS LINC00343","Inh L5-6 SST FBN2","Inh L5-6 PVALB ZFPM2-AS1","Inh L1-3 VIP HSPB6","Exc L2-3 RORB RTKN2","Inh L3-5 PVALB ISG20","Inh L2-5 PVALB RPH3AL","Inh L2-5 VIP SOX11","Inh L1 PAX6 CHRFAM7A","Inh L1 LAMP5 BMP2","Exc L6 FEZF2 FFAR4","Inh L1-2 VIP HTR3A","Exc L6 THEMIS SLN","Exc L3-5 FEZF2 ASGR2","Inh L3-5 VIP TAC3","Inh L1 PVALB SST ASIC4","Oligo L3-6 OPALIN ENPP6","Exc L5 THEMIS RGPD6","Exc L5 FEZF2 RNF144A-AS1","Inh L1-3 VIP CBLN1","Inh L1-5 VIP LINC01013","Exc L5-6 FEZF2 FILIP1L","Inh L1-3 VIP CHRNA2","Inh L2-5 PVALB HHIPL1","Inh L1-2 VIP EXPH5","Exc L5-6 THEMIS TNFAIP6","Inh L3-5 VIP IGDCC3","Inh L2 PAX6 FREM2","Inh L5-6 PVALB FAM150B","Inh L1-5 VIP SMOC1","Inh L6 SST TH","Inh L5 PVALB LRIG3","Exc L3-5 RORB TNNT2","Inh L1-6 LAMP5 CA1","Inh L1-5 VIP PHLDB3","Exc L5 RORB MED8","Exc L6 FEZF2 POGK","VLMC L1-5 PDGFRA COLEC12","Exc L5 FEZF2 NREP-AS1","Inh L5-6 VIP COL4A3","Inh L1-2 VIP WNT4","Exc L5-6 FEZF2 SH2D1B","Inh L1-2 VIP SCML4","Exc L5 THEMIS VILL","Exc L2 LINC00507 ATP7B","Exc L2-3 LINC00507 DSG3","OPC L1-6 PDGFRA COL20A1","Inh L1-2 SST PRRT4","Inh L5-6 PVALB KCNIP2","Inh L1-2 SST CLIC6","Inh L1 VIP KLHDC8B","Exc L5 THEMIS FGF10","Micro L1-6 TYROBP CD74","Inh L1-6 VIP SLC7A6OS","Inh L1-5 VIP CD27-AS1","Astro L1-6 FGFR3 PLCG1","Astro L1-6 FGFR3 AQP1","Exc L6 THEMIS SNTG2","Inh L1-6 PVALB COL15A1","Exc L5 FEZF2 PKD2L1","Exc L5-6 FEZF2 OR1L8","Exc L5-6 FEZF2 CFTR","Inh L3-6 VIP UG0898H09","Inh L3-5 VIP HS3ST3A1","Oligo L3-6 OPALIN LRP4-AS1","Inh L5-6 PVALB SST CRHR2","Inh L1-2 PVALB CDK20","Inh L3-6 VIP ZIM2-AS1","Inh L1 LAMP5 NMBR","Exc L5 FEZF2 CSN1S1","Inh L2 PVALB FRZB","Exc L5 THEMIS LINC01116","Inh L5-6 SST BEAN1","Inh L5-6 SST PIK3CD","Inh L5-6 SST PAWR","Inh L1 PAX6 MIR101-1","Inh L1 LAMP5 RAB11FIP1","Inh L2-5 VIP BSPRY","Exc L6 FEZF2 PROKR2","Inh L5-6 SST KLHL1","Inh L1-2 VIP PTGER3","Exc L5-6 FEZF2 LPO","Inh L1 LAMP5 PVRL2","Endo L2-5 NOSTRIN SRGN","Inh L1-3 VIP FNDC1","Inh L3-6 PAX6 LINC01497","Inh L3-5 SST CDH3","Inh L1-6 SST NPY","Inh L5-6 SST DNAJC14","Oligo L5-6 OPALIN LDLRAP1","Inh L1 SST P4HA3","Exc L6 FEZF2 PDYN"
"509","508",0,0,0,0,0,0,0,0,0,0.808267482225602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159322938522413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293020712766197,0,0.00310750797536531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.87253897995853e-20,0,0,0,0,0,0,0,0
"510","509",0,0,0,0,0,0,0,0,0.110870652177358,0.402527616538338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000577556203598625,0,0,0,0,0,0,4.66796469651079e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240754036150957,0,0,0,0.157524610975253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00172269378049902,0,0,0.0711573814723351,0.0148654527016608,0,0,0,0
"511","510",0,0,0,0,0,0,0,0,0,0.201268816280853,0,0.0168525653750689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36175303840319,0,0,0,0,0,0,0,0.364780030343509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00402821046973091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506560515582582,0,0,0.000661287569389341,0,0,0,0,0,0,0,0
"512","511",0,0,0,0,0,0.240580175552076,0,0,0,0.648612050446328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53217956655788e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043470039115037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215339112154002,0.0849268588746916,0,0,0,0,0,0,0,0
"513","512",0.245582552395358,0,0,0,0,0,0,0,0,0.490128406591268,0,0,0,0,0,0,0,0,-7.4037116433029e-18,0,0,0,0,0,0,0.0134336143545013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231179621345206,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006935823962085,0,0,0,0,0.0118316673229223,0,0.00089167283295749,0,0,0,0,0,0,0,0,0,1.66411957029021e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.08795669363885e-20,0,0,0,0,0,0,0,0
"514","513",0,0,0,0,0,0,0,0,0,0.700664775293497,0,0,0,0,0,0,0,0,0,-1.5109553066922e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459694670040216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195654012406642,-2.22851502468787e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.54727860686941e-19,0,0,0,0.00208480288959666,0,0,0.0556269424062426,0,0,0,0,0
"515","514",0,0.129949761795596,0.0640018353292349,0,0,0,0,0,0,0.448188643257975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233275317045566,0,0,0.00888762471243393,0.0431073462400883,0,0,0,0,0,0,1.70668478859267e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725894716191053,0,0,0,0,0,0,0,0,0,0,0,0,0
"516","515",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011881634554242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436460183329447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244637631017891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.918619770700062,0,0,1.38759896897985e-19,0,0.00138881331096222,0,0,0,0,0,0,0,0
"517","516",0,0,0.0722388722316451,0,0,0,0,0,0.0645441062219083,0.506420605086981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333778396933818,1.73087192971763e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48955769048936e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000455912116990378,0,0.0042571165900204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165630440967751,0.00172463800256445,0,0,0,0,0,0,0,0
"518","517",0,0,0.142788234158453,0,0,0,0,0,0,0.340214564049205,0,0,0,0,2.75687664315055e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252597904388341,0,0,0,0,0,0,0,0,0,0,-6.46842597426175e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0097519815950666,0,3.39675551976162e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252454696335008,0.00219261947392616,0,0,0,0,0,0,0,0
"519","518",0,0,0,0,0,0,0,0,0,0.614156569200201,0,0,0,0,0,0,0,0,0,0,2.41990503069656e-18,0,0,-1.77958618057843e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.78577874820741e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385843430799799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.25156070181486e-20
"520","519",0,0,0,0,0,0,0,0,0.18182890112754,0.794949308645928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167342969964741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00648749323005791,0,0,0,0,0
"521","520",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666335800705828,0,0,0,0,0,0,0.0585352009793363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14159254816293,0,3.29102935248501e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0950869193346305,0,0,0,0,0,0,0,0,0,0,0,0.00615204065618901,0.000546756917034274,0,0,0,0,0,0.0317507332440517,0,0
"522","521",0,0,0,0,0,0,0,0,0,0.176548038225503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521940755665887,2.85283241968208e-19,0,0,0,0,0,0,0.178866957510039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000557002669860696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118902424842134,0.00305199010063542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000132830985941045,0,0,0,0,0,0,0,0
"523","522",0,0,0,0,0,0,0,0,0,0.678276672930254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119216545279758,-2.94303694419441e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47355937349232e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093869990934577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.80678875302138e-19,0,0,0,0,0.00429560105199899,0.00739250141567099,0,0,0,1.63522594264561e-18,0,0.00221651481628127,0,0,0,0,0,0,0,0,0.0196682242045547,0,0.020250752190122,0,0,0,0,0,0,0,0,0,0,0.0544603335133447,0,0,0,0,0.000352863663438888,0,0,0,0,0,0,0,0
"524","523",0,0,0.110319256565928,0,0,0,0,0,0,0.285132466860498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601114818471085,0,0,0,0,0,0,0,0,2.81465308633349e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033719145638694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33970077565899e-05,0,0,0,0
"525","524",0,0,0,0,0,0,0,0.0547011697112144,0,0.00670731414902999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00911645691999488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.80476595316352e-18,0,0.266577841181487,0,0,0,0,0,0.022834391066273,0,0,0,0,0,0,0.300458859008159,0,0,0,0,0.00112078140226118,0,0,0.000617837924449988,0,0,0,0,0,0,0,0.00190802899061799,0,0,0,0,3.17424401024347e-18,0.266053089431094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699042302154193,0,0,0,0,0,0,0,0
"526","525",0,0,0.163617635587868,0,0,0,0,0,0,0.247441198155453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52985067606418e-19,0,0,0.458063414094882,0,0,0,0,0.0682479310480817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00136894754397305,0,0,0,0,0.0328004543319264,0.00229762615842248,0,0,0,0,0,0.0175809109733774,0,0,0,0,6.46879285423883e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00858188210601568,0,0,0,0,0,0,0,0
"527","526",0,0,0,0,0,0,0,0,0,0.639844051292976,0,0,0,0,0,0,0.0463968370116604,0,0,0,0,0,0,0,0,0,0,0.00184245718168898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192529594995269,0,0.00758598482864669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000845801814850982,0,0,0,0,0,0,0,0,0,0.0286154078843604,0,0.0771353439361688,0,0,0,0,0,0,0,0,0,0,0,0.00520452105437894,0,0,0,0,0,0,0,0
"528","527",0,0,0,0,0,0,0,0,0,0.236327791123945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.55914203825793e-20,0,0,0,0,0,0,0,0,0,0,0,0.389078989753738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317515840098302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.74396794549002e-20,0,0,0,0.0339626626357493,0,0.00597907473432412,0,0,0,0,0,0,0,0,0,0,0.0149722963286125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00216334532532914,0,0,0,0,0,0,0,0
"529","528",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117310159996039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546337005130057,0,0,0.0552373183232369,0.333403363543044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532912970040579,0,0,0,0,0,0,0,0
"530","529",0,0,0,0,0,0,0,0,0,0.426025552366893,0,0,0,0,0,0,0.0387984499230371,0,0,0.0510438912482565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263765832122788,0,0,0,0,0,0,0,0,0,0.137264310266996,-4.56837006274503e-19,0,0,0,0,0,0,0,5.31901836624875e-20,0,0,0.0791281376658872,0,0,0,1.42771513190856e-19,0,0,0,0,0,0,0,0,0,0,0,0.00397382640614277,0,0,0,0,0,0,0,0
"531","530",0,0,0,0,0,0,0,0,0,0.694289448612038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.93563580823955e-18,0,0,0,0,0.0680646807046685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129901983615903,1.36598725558365e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000162264996282281,0,0,0,0,0,0,0,0,0,0,0.10723384047472,0.000347781596389024,0,0,0,0,0,0,0,0
"532","531",0,0,0,0,0,0,0,0,0,0.234868987262944,0,0,0,0,0.0374340327856344,0,0,0,0,0,0,0,0,0,0,0,0,0.0187971819588431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146612990147204,0.00450480863433321,0,0,0,0,0,0,0,0,0.179051435172766,0,0,0,0,0,0,0,0,0.333850885564433,0.0448116807461657,0,0,0,0,6.79977276773772e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.62586536078238e-21,0,0,0,0,0,0,0,0
"533","532",0,0,0,0,0,0,0,0,0,0.646227191419741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179072839947144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.61210018950752e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25457572582206e-19,0,0,0,2.98815944557222e-20,0,0,0,0,0,0,0.174235293811661,0,0,0,0,0,5.22253062375453e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000464674821453696,0,0,0,0,0,0,0,0
"534","533",0,0,0,0,0,0,0,0,0,0.667430065069864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327460493237901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84725869493388e-20,0,0.00379062979262748,0,0,0,0,0,0,0,0,0,0,-3.42584414206187e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131881189960802,0,0,0,0,0,0,0,0
"535","534",0,0,0,0,0,0,0,0,0,0.756198255783408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114603223459324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.72804516874882e-21,0.118936099542143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102624212151248,0,0,0,0,0,0,0,0,0,0,0,0,0
"536","535",0,0,0.00278428952641775,0,0,0,0,0,2.47432867031584e-18,0.490848453764974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.73273128570854e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348222345440703,0.158144911267905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"537","536",0,0,0,0,0,0,0,0,0,0.600197483396787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99988593835765e-19,0,0,0,0,0,0,0.371473058920615,0,0,0,0,0,0,0,0,0,-1.34387193549905e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21444966051758e-17,0,0,0,0,0,0,0.0161347745224452,0,0,0,0,0,0,0,0,-8.85266791686783e-19,0,0,0,0,1.8867227933969e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00938321807323263,0,0,0.00281146508691936,0,0,0,0,0,0,0,0
"538","537",0,0,0,0,0,0,0,0,-3.61313070421747e-18,0.656936676526877,-1.91225924742366e-18,0,-1.35862771327316e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161653095864797,0,0,0,0,0,0,0,0,0,0,0.0890952141421371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204173036575386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203635278412287,0,0,0,0,0,0,0,0,0.00322492045733661,0,0,0,0.0100413148705551,0,0,0,0
"539","538",0,0,0,0,0,0,0,0,0,0.415037272860147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29104686843737e-05,0,0,0,0,0,0,0,0,0,-3.17283552194185e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00569441111685254,0,0,0,0,0.00599411510221911,0,0,0,0.373937568512854,0,0.00447599602444609,0,0,0,0,0,0,0,0,0,0,0.185971538184754,0,0.00841496834805488,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000431219381988805,0,0,0,0,0,0,0,0
"540","539",0,0,0,0,0,0,0,0,0,0.252327068894122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455428129311719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.73163007175922e-20,0,0,0,0,0,0.134704798078946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129738353070837,0,0,0,0,0,0,0,0.00225351274999548,0,0,0,0,0,0,0,0,0,0,0,0.00295863377758944,0,0,0,0,6.90639367647076e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225895041167926,0,0
"541","540",0,0,0,0,0,0,0,0.0689163252174068,0,0.534695190415844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.41289401677395e-20,0,0,0,0,0,0,0,0,0,0,0,0.000534811120173795,0,0,0,0,0,0.363259646504236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00680693929219591,0,0.00175179471896259,0,0,0,0,0.0224740418563997,0,0,0,0,0,-4.95982632521764e-20,0,0,0,0,0,0,0,0,0,0,0,0,0.00032115693525831,0,0,0.00124009393952325,0,0,0,0,0,0,0,0
"542","541",0,0,0.164889732292796,0,0.260094224429073,0,0,0,0,0.00416112746988349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.570772140411714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.27753965337556e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"543","542",0,0,0,0,0,0,0,0,0,0.235615431350443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000764671457787804,0,0,0.215802706707832,0,0,0,0,5.21414287167576e-18,2.43344806119508e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128194688834753,0,0,0.123445448710292,0,0,0,0,0,0.292661138644641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00351591429425097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"544","543",0,0,0,0,0,0,0,0,0,0.0584486545034679,0,0,0,0,5.74887991795505e-08,0,0,0,0,0,0,0,0,0,0,0,0,0.170207167840298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00223725799692819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.22211691770141e-19,0,0,3.13713214763454e-06,0,0.675372415651852,0,0,0,0.0937313093865075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
